# Prescience Salvage Trust Manifest Audit — 2026-06-14T13:42:45.384518
# ARCHIVE_ROOT=/Users/scott/Desktop/Archive
# CANONICAL_PROMPT_SHA256=(set)

[master] /Users/scott/Desktop/Archive/aberdeen-group-archive/_master_prescience_scores.csv: row_count=3761 parse_ok_rate=0.9968
[master] /Users/scott/Desktop/Archive/archive_masters/_master_prescience_scores.csv: row_count=4082 parse_ok_rate=0.9968
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/salesforce-d77b13/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/salesforce-d77b13/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/sample-personal-benchmark-94cc2b/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/sample-personal-benchmark-94cc2b/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/sap-f4603b/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/sap-f4603b/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/searchspace-aff41f/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/searchspace-aff41f/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/securecomputingsnapshot-ce5ea3/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/securecomputingsnapshot-ce5ea3/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/secureinfosnapshot-300aec/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/secureinfosnapshot-300aec/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/selecticasnapshot-c0c207/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/selecticasnapshot-c0c207/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/sell-siderptabridged-5cc8e7/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/sell-siderptabridged-5cc8e7/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/servgatesnapshot-a891dd/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/servgatesnapshot-a891dd/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/shavliksnapshot-fd9e0f/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/shavliksnapshot-fd9e0f/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/silverpopsnapshot-4c53eb/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/silverpopsnapshot-4c53eb/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/sipp-speech-florida-06-30-03-5776a8/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/sipp-speech-florida-06-30-03-5776a8/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/snapappliancesnapshot-0c0757/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/snapappliancesnapshot-0c0757/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spidynamicssnapshot-2b4eae/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spidynamicssnapshot-2b4eae/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightakamai-b83de6/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightakamai-b83de6/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightavotus-997b04/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightavotus-997b04/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightdigitalfountain-3a7ed2/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightdigitalfountain-3a7ed2/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightdigitalreliance-8246bd/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightdigitalreliance-8246bd/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightmirrorimage-3ee2aa/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightmirrorimage-3ee2aa/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightprofitline-f0b7b5/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightprofitline-f0b7b5/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightradiance-5915fb/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightradiance-5915fb/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightstratacache-970c06/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightstratacache-970c06/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightteldata-3e83bb/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightteldata-3e83bb/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlighttraq-99dc04/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlighttraq-99dc04/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightvalicert-cff98a/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/spotlightvalicert-cff98a/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/streamingmediatoc-d6b5cc/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/streamingmediatoc-d6b5cc/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/sunsnapshota-da6171/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/sunsnapshota-da6171/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/supply-chain-research-snapshot-7bc490/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/supply-chain-research-snapshot-7bc490/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/surfcontrolsnapshot-af71d7/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/surfcontrolsnapshot-af71d7/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/sygatesnapshot-cdaab7/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/sygatesnapshot-cdaab7/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/symantecsnapshot-da9c4c/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/symantecsnapshot-da9c4c/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/symarksnapshot-ae8735/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/symarksnapshot-ae8735/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/tfc2002-20reporttoc-c584fa/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/tfc2002-20reporttoc-c584fa/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/tivolisnapshot-b48230/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/tivolisnapshot-b48230/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/top10cpc-8ae27e/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/top10cpc-8ae27e/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/top10crm-185a2a/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/top10crm-185a2a/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/tpc-c-results-89bdb3/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/tpc-c-results-89bdb3/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/tradec-51c687/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/tradec-51c687/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/tripwiresnapshot-952557/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/tripwiresnapshot-952557/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/unipresssnapshot-fb7211/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/unipresssnapshot-fb7211/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/v12n1-70fd0c/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/v12n1-70fd0c/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/verticalsolutionssnapshot-df0498/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/verticalsolutionssnapshot-df0498/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/voiptoc-7206c3/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/voiptoc-7206c3/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/webglobalization-9a3e89/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/webglobalization-9a3e89/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/websidestorysnapshot-d9e992/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/websidestorysnapshot-d9e992/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/webwashersnapshot-a1cfa0/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/webwashersnapshot-a1cfa0/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/westerneuropereporttoc-6d43c8/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/westerneuropereporttoc-6d43c8/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-1996-electronic-commerce-9cdeba/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-1996-electronic-commerce-9cdeba/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-2004-05dell-storage-profile-editpk-051704f-8b106e/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-2004-05dell-storage-profile-editpk-051704f-8b106e/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-all-aberdeen-publications-6332de/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-all-aberdeen-publications-6332de/working/scoreable_obs_v1.csv driver=None row_count=1
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-amd-profile01-677733/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-amd-profile01-677733/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-computerworld-ilm-article-b063f3/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-computerworld-ilm-article-b063f3/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-copy-of-hp-camera-lab-journal-prod-b8b75a/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-copy-of-hp-camera-lab-journal-prod-b8b75a/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-dct-oct-4-hot-topic-13a344/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-dct-oct-4-hot-topic-13a344/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-dell-ars-white-paper-prod-7-11m-343063/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-dell-ars-white-paper-prod-7-11m-343063/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-dell-asset-recovery-services-2-0abe18/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-dell-asset-recovery-services-2-0abe18/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-dell-sd2-final-330962/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-dell-sd2-final-330962/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-desktop-virtualization-roi-aberdeen-f059d8/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-desktop-virtualization-roi-aberdeen-f059d8/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-eclipsys-auditor-report-4-672868/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-eclipsys-auditor-report-4-672868/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-goremote-profile-5-2a-78ab20/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-goremote-profile-5-2a-78ab20/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-hp-can-boost-soa-offerings-with-acquisition-of-mercury-2006-4f11c1/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-hp-can-boost-soa-offerings-with-acquisition-of-mercury-2006-4f11c1/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-hp-compaq-kastner-insight1-753142/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-hp-compaq-kastner-insight1-753142/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-ibm-webify-industry-soa-application-jumpstart-2006-a0301e/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-ibm-webify-industry-soa-application-jumpstart-2006-a0301e/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-iha-full-report-draft-jul-28-075611/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-iha-full-report-draft-jul-28-075611/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-intel-centrino-pk-b43168/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-intel-centrino-pk-b43168/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-intel-consumer-lt-10-5-03-df2e9c/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-intel-consumer-lt-10-5-03-df2e9c/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-intel-ia2004-pk4-kc-edits-752232/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-intel-ia2004-pk4-kc-edits-752232/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-intel-infiband-wp-edit-psk-5-22f-c7606f/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-intel-infiband-wp-edit-psk-5-22f-c7606f/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-intelitaniummfewp1-1-204e5f/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-intelitaniummfewp1-1-204e5f/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-ma-unisyswipro-rs-3747-355001/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-ma-unisyswipro-rs-3747-355001/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-mirror-image-profile-v2-050404-384513/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-mirror-image-profile-v2-050404-384513/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-oracleroiwhitepaperprod-235e19/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-oracleroiwhitepaperprod-235e19/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-outsourcing-application-development-and-maintenance-0877e6/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-outsourcing-application-development-and-maintenance-0877e6/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-perspective-041304-eb8c4a/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-perspective-041304-eb8c4a/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-sars2-hot-topic-1eeb5c/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-sars2-hot-topic-1eeb5c/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-snap-appliances-snapshot-10-15pk-a7b49c/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-snap-appliances-snapshot-10-15pk-a7b49c/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-snapshot-snap-templated-611beb/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-snapshot-snap-templated-611beb/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-technology-themes-4d6f14/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-technology-themes-4d6f14/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-the-business-value-in-it-outsourcing-d9a0f9/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-the-business-value-in-it-outsourcing-d9a0f9/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-webex-taking-conferencing-to-the-business-communications-summit-2b6842/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/written-webex-taking-conferencing-to-the-business-communications-summit-2b6842/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/wwstoragereporttoc-2ba9ad/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/wwstoragereporttoc-2ba9ad/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/xignsnapshot-4553de/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/xignsnapshot-4553de/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/xsidessnapshot-24bb47/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/xsidessnapshot-24bb47/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/zonelabssnapshot-111c0a/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/zonelabssnapshot-111c0a/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1988-encore-oltp-market-tps-needs-deee45/working: score_file=/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1988-encore-oltp-market-tps-needs-deee45/working/entity_candidates_v20.csv driver=None row_count=8
[wdir] /Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1989-vidmar-as400-hp3000-and-metadata-a32d04/working: score_file=/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1989-vidmar-as400-hp3000-and-metadata-a32d04/working/entity_candidates_v20.csv driver=None row_count=23
[wdir] /Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1990-bull-rdbms-1990-and-2024-metadata-fe61bf/working: score_file=/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1990-bull-rdbms-1990-and-2024-metadata-fe61bf/working/entity_candidates_v20.csv driver=None row_count=15
[wdir] /Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1991-apple-c-s-e9ffd7/working: score_file=/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1991-apple-c-s-e9ffd7/working/entity_candidates_v20.csv driver=None row_count=39
[wdir] /Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1991-encore-and-metadata-47f414/working: score_file=/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1991-encore-and-metadata-47f414/working/entity_candidates_v20.csv driver=None row_count=22
[wdir] /Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1992-sapiens-and-metadata-0608b6/working: score_file=/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1992-sapiens-and-metadata-0608b6/working/entity_candidates_v20.csv driver=None row_count=10
[wdir] /Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1993-hercules-sap-28344a/working: score_file=/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1993-hercules-sap-28344a/working/entity_candidates_v20.csv driver=None row_count=16
[wdir] /Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1996-electronic-commerce-25d31b/working: score_file=/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1996-electronic-commerce-25d31b/working/entity_candidates_v20.csv driver=None row_count=3
[wdir] /Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1997-marathon-s-endurance-4000--imp-psk-f83368/working: score_file=/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1997-marathon-s-endurance-4000--imp-psk-f83368/working/entity_candidates_v20.csv driver=None row_count=9
[wdir] /Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1997-oracle8-the-database-for-network-computing-674c9d/working: score_file=/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/1997-oracle8-the-database-for-network-computing-674c9d/working/entity_candidates_v20.csv driver=None row_count=6
