"obs_id","study_id","model","prescience_score","confidence","rationale","scored_at","scorer_version","source_pass","elapsed_sec","parse_ok","row_class"
"dct-hp-compaq-pcs-insight-2001-09-OBS-018","dct-hp-compaq-pcs-insight-2001-09","sonar-reasoning-pro","5","3","By 2000–2001, Dell was already one of the top global vendors of Intel-based (x86) servers by unit shipments and revenue, alongside Compaq and IBM, driven by its PowerEdge line and direct-sales model. Through the 2000s and 2010s, Dell consistently remained a leading x86 server vendor worldwide, and after IBM exited x86 servers (selling to Lenovo in 2014), Dell and HPE formed a clear top tier in Intel-based server shipments. The description of Dell as already a leader in Intel servers in 2001 is therefore accurate for the time and remained consistent with market structure in subsequent years.","2026-06-16T23:15:23Z","v6","pass_c_sonar_v1","6.15","true","scored"
"dct-traveling-with-centrino-2003-05-OBS-017","dct-traveling-with-centrino-2003-05","sonar-reasoning-pro","0","2","Intel’s Centrino platform, introduced in 2003, did deliver clear technical benefits such as improved power efficiency, integrated Wi‑Fi, and lighter notebook designs, and it helped accelerate the broader shift from desktops to notebooks through the mid‑2000s.[2][4][5][6] However, widely documented, quantitative comparisons of ROI and total cost of ownership for Centrino notebooks versus the specific previous notebook generations are not available in industry histories, so the broad claim of better ROI at lower TCO cannot be reliably confirmed or refuted at a general level.","2026-06-16T23:16:19Z","v6","pass_c_sonar_v1","55.26","true","scored"
"dct-why-aberdeen-follows-pc-deals-2002-OBS-018","dct-why-aberdeen-follows-pc-deals-2002","sonar-reasoning-pro","0","3","The phrase ""No head-to-head competition"" is too underspecified to evaluate historically, because it does not indicate which vendors, products, or sub-markets in consumer PCs are being contrasted. From 2002 onward, major segments of the PC and adjacent device markets featured intense direct competition—e.g., Dell vs. HP in consumer and SMB PCs, and later Apple vs. Windows OEMs in laptops and tablets—alongside price and promotion wars in retail channels. Without knowing the specific context (such as a niche channel program or OEM–retailer relationship), there is no reliable way to map this claim to concrete market outcomes between 2002 and 2026, so its prescience cannot be fairly scored.","2026-06-16T23:16:24Z","v6","pass_c_sonar_v1","5.34","true","scored"
"dct-personal-it-forecast-research-2001-OBS-037","dct-personal-it-forecast-research-2001","sonar-reasoning-pro","0","3","The text provided is only a fragment (“Windows 2000 migration + Y2K-deferred spending”) and does not contain an explicit prediction about direction, magnitude, timing, or impact, so its prescience cannot be meaningfully scored. Historically, Windows 2000 did drive significant enterprise migration in the early 2000s and many organizations did defer some IT spending around Y2K remediation, but without a clear stated claim it is impossible to judge whether Aberdeen’s specific forecast about these factors was accurate. This is therefore scored as not assessable rather than wrong on the merits.","2026-06-16T23:16:45Z","v6","pass_c_sonar_v1","20.30","true","scored"
"dct-apple-powermac-g5-2003-06-OBS-014","dct-apple-powermac-g5-2003-06","sonar-reasoning-pro","0","3","This statement is a contemporaneous specification, not a forward-looking prediction: the 2003 Power Mac G5 indeed shipped with an AGP 8X Pro slot and NVIDIA GeForce FX 5200 Ultra GPU, and Apple documented AGP 8X Pro graphics as a core feature of the system.[1][5][9] By 2005–2006 Apple and the broader PC industry transitioned high-end graphics to PCI Express, making AGP a short-lived legacy interface for new systems, so there is no meaningful long-term trend or foresight to evaluate here.[3][6]","2026-06-16T23:16:50Z","v6","pass_c_sonar_v1","5.10","true","scored"
"dct-personal-it-forecast-research-2001-OBS-021","dct-personal-it-forecast-research-2001","sonar-reasoning-pro","0","1","The claim only provides a dollar value and percentage change ($14B, -55.5% from $31.5B) with no indication of which market, technology, geography, or time horizon it describes. Because it could plausibly refer to many different early-2000s categories (e.g., PCs, PDAs, consumer internet services, or specific enterprise segments) and those categories followed very different trajectories after the dot‑com bust and into the smartphone era, there is no reliable way to map this number to a documented historical trend. Without that mapping, I cannot judge whether the magnitude or direction of the predicted change was borne out by subsequent developments.","2026-06-16T23:17:00Z","v6","pass_c_sonar_v1","9.56","true","scored"
"dct-apple-powermac-g5-2003-06-OBS-018","dct-apple-powermac-g5-2003-06","sonar-reasoning-pro","0","3","The statement simply notes that, alongside hopes for economic recovery in 2003, there was lingering business caution after the dot-com bust, which was already broadly recognized at the time. It does not specify a concrete forward-looking claim about how long that caution would last, how it would shape IT spending, or what patterns would follow, so there is no meaningful prediction to test against developments through 2010–2026.","2026-06-16T23:17:16Z","v6","pass_c_sonar_v1","15.48","true","scored"
"dct-personal-it-forecast-research-2001-OBS-014","dct-personal-it-forecast-research-2001","sonar-reasoning-pro","0","2","The claim only states '4.8 million units, +35% YoY' with no indication of what product category, geography, customer segment, or time frame it refers to, so it cannot be reliably mapped to any well-documented historical market data series. Without that context, it is impossible to compare this figure against known shipment or adoption histories for PCs, mobile devices, or other personal IT categories from 2000–2026. Because the metric is underspecified, its prescience relative to actual industry developments cannot be assessed.","2026-06-16T23:17:21Z","v6","pass_c_sonar_v1","4.59","true","scored"
"dct-segment-priorities-matrix-2003-OBS-002","dct-segment-priorities-matrix-2003","sonar-reasoning-pro","0","3","The text only lists three device categories—desktop, laptop, tablet—without stating any relationship, prioritization, growth expectation, or directional claim. While history shows desktops, laptops, and especially tablets (post‑iPad) all became important client form factors, this fragment contains no testable prediction or characterization to evaluate for prescience.","2026-06-16T23:17:27Z","v6","pass_c_sonar_v1","5.84","true","scored"
"dct-why-aberdeen-follows-pc-deals-2002-OBS-009","dct-why-aberdeen-follows-pc-deals-2002","sonar-reasoning-pro","3","2","From the mid-2000s onward, technically minded buyers and later almost all performance-oriented segments did in fact prioritize faster storage (first 7200 RPM drives, then SSDs with much smaller capacities) over sheer capacity for OS and application volumes, showing that speed often delivered more real-world benefit than a modest size increase. At the same time, mainstream OEM configurations and mass-market marketing emphasized ever-larger hard drive sizes, with 5400 RPM disks dominating laptops well into the 2010s and multi‑TB drives becoming a key selling point, indicating that for many buyers and workloads bigger still mattered as much or more. The claim is thus technically sound but only partially aligned with how the broader consumer market evolved, so it is partially right rather than broadly predictive of industry behavior.","2026-06-16T23:17:40Z","v6","pass_c_sonar_v1","12.75","true","scored"
"dct-gateway-acquires-emachines-2004-03-OBS-009","dct-gateway-acquires-emachines-2004-03","sonar-reasoning-pro","4","3","The eMachines deal explicitly moved Gateway further into **low-cost retail PCs**, leveraging eMachines’ position as a “low-cost retail PC leader” and strengthening Gateway’s presence at the lower “value” end of the market.[3][5] After Gateway was acquired by Acer in 2007, the Gateway brand was maintained primarily as a **value-focused PC line** in North American retail rather than a premium brand, consistent with staying in the PC value/low‑price segment.[6] While Gateway’s overall corporate fortunes declined and it diversified into consumer electronics before acquisition, its ongoing brand positioning aligned with the claim about remaining in the value PC segment.","2026-06-16T23:17:45Z","v6","pass_c_sonar_v1","4.78","true","scored"
"dct-sony-personal-electronic-vision-2002-OBS-017","dct-sony-personal-electronic-vision-2002","sonar-reasoning-pro","0","3","The fragment ""Financing system sales; installed-base marketing"" is not a concrete, falsifiable prediction but rather a pair of generic go-to-market concepts that were already common in electronics and IT channels well before 2002 and continued afterward. Without any specified direction of change, timing, or magnitude (e.g., increased reliance on vendor financing, or a shift toward data-driven installed-base marketing), there is no way to map this text to specific developments between 2002 and the mid‑2020s. As a result, it cannot be meaningfully scored for prescience.","2026-06-16T23:17:51Z","v6","pass_c_sonar_v1","5.10","true","scored"
"dct-personal-it-forecast-research-2001-OBS-004","dct-personal-it-forecast-research-2001","sonar-reasoning-pro","0","3","The claim only provides a bare percentage value (17.5%, revised from 15.5%) with no indication of what metric, technology, market, or timeframe it refers to. Without any subject, scope, or date reference for the percentage, it is impossible to compare this figure against documented adoption rates, spending trends, or technology outcomes between 2002 and 2026. As a result, the prediction cannot be meaningfully evaluated for prescience.","2026-06-16T23:17:56Z","v6","pass_c_sonar_v1","4.59","true","scored"
"dct-webinar-announcement-2002-11-OBS-007","dct-webinar-announcement-2002-11","sonar-reasoning-pro","0","3","The statement that “all current solutions” were unsatisfactory in 2002 is too broad and underspecified to map to concrete outcomes in digital consumer technology. By that time, some solutions were indeed immature or quickly obsoleted (e.g., early DRM-heavy music services, many proprietary home networking schemes), but others such as the Apple iPod, DVD players, and mainstream game consoles (e.g., PlayStation 2, Xbox) were widely adopted and considered very successful and satisfactory by consumers. Because the claim does not specify domains, metrics, or timeframes, it cannot be rigorously evaluated for prescience against post-2002 developments like smartphones and streaming media, even though those later innovations substantially improved the overall experience.","2026-06-16T23:18:04Z","v6","pass_c_sonar_v1","7.99","true","scored"
"dct-traveling-with-centrino-2003-05-OBS-005","dct-traveling-with-centrino-2003-05","sonar-reasoning-pro","0","3","This line is simply a contemporaneous hardware specification (a 1400x1050 SXGA+ 15-inch notebook LCD), not a prediction or characterization of future market direction. While such panels were common in early- to mid-2000s business laptops before widescreen 16:10 and then 16:9 resolutions displaced them, the observation itself does not assert anything about future trends, adoption, or outcomes, so it cannot be meaningfully scored for prescience. There is no directional claim to evaluate against post-2010 display developments.","2026-06-16T23:18:11Z","v6","pass_c_sonar_v1","6.58","true","scored"
"dct-why-aberdeen-follows-pc-deals-2002-OBS-008","dct-why-aberdeen-follows-pc-deals-2002","sonar-reasoning-pro","0","3","The fragment ""10/100 Ethernet standard"" merely names a then-current networking standard (Fast Ethernet) without any explicit prediction about its future role, longevity, or impact. While 10/100 Ethernet was already ubiquitous on PCs by the early 2000s and was later superseded in most new deployments by Gigabit Ethernet (10/100/1000) and then 10GbE and above, this observation does not state a forecast that can be tested for prescience. Because there is no discernible claim beyond identifying a commonplace standard of the time, it cannot be meaningfully scored as right or wrong.","2026-06-16T23:18:18Z","v6","pass_c_sonar_v1","6.73","true","scored"
"dct-traveling-with-centrino-2003-05-OBS-014","dct-traveling-with-centrino-2003-05","sonar-reasoning-pro","0","3","The statement simply reports an approximate 30% notebook to 70% desktop mix in U.S. corporate PCs in 2003, which aligns with widely cited Gartner/IDC data for early‑2000s business PC shipments but does not assert any forward-looking trend or turning point. By the late 2000s, corporate notebook shipments did surpass desktops and mobility became dominant, but this claim neither anticipates nor characterizes that future shift—it's a point-in-time ratio only. Because the rubric evaluates predictive or pattern-identifying foresight, a purely contemporaneous market-share data point cannot meaningfully be scored for prescience.","2026-06-16T23:18:26Z","v6","pass_c_sonar_v1","7.94","true","scored"
"dct-kastner-wish-list-2002-12-OBS-002","dct-kastner-wish-list-2002-12","sonar-reasoning-pro","0","3","The phrase ""powerful Pocket PC 'without breaking the bank'"" is a contemporaneous value judgment about a specific 2002-era device’s price–performance, not a forward-looking claim about future market direction or technology evolution. Pocket PC/Windows Mobile devices themselves declined and were effectively displaced by iOS and Android smartphones after 2007–2010, so there is no clear, testable long-term prediction here to evaluate for prescience.","2026-06-16T23:18:34Z","v6","pass_c_sonar_v1","7.21","true","scored"
"dct-personal-it-practice-launch-2001-OBS-022","dct-personal-it-practice-launch-2001","sonar-reasoning-pro","0","3","This is essentially an internal practice map listing coverage areas and associated analysts (home networking, messaging, Intel servers, digital content, internet appliances), not a directional claim about how these domains would evolve. While many of these areas did in fact become major markets (e.g., home networking, messaging, Intel-based servers, and digital content) and “internet appliances” partially re-emerged as smartphones and IoT devices, the text itself makes no explicit prediction about growth, decline, timing, or impact, so its prescience cannot be meaningfully assessed.","2026-06-16T23:18:39Z","v6","pass_c_sonar_v1","5.27","true","scored"
"dct-pc-replacement-insight1-2003-04-OBS-003","dct-pc-replacement-insight1-2003-04","sonar-reasoning-pro","0","3","The provided 'claim' text contains only a date ('January 16, 2004') and no substantive statement, prediction, or characterization about PC replacement, lawyers, auditors, or related market dynamics. Because there is no actual content to compare against documented technology or enterprise IT developments between 2003 and 2026, its prescience cannot be evaluated. Any attempt to score it would be purely speculative and not grounded in historical evidence.","2026-06-16T23:18:44Z","v6","pass_c_sonar_v1","4.73","true","scored"
"dct-hp-compaq-pcs-insight-2001-09-OBS-002","dct-hp-compaq-pcs-insight-2001-09","sonar-reasoning-pro","0","3","The text ""$29 billion (~1/3 of $87B)"" is a static numerical statement, presumably describing contemporaneous revenue or market size around the 2001 HP–Compaq merger, not a forward-looking prediction. Because it does not specify a future outcome, trend, or causal claim to be validated against subsequent events (such as HP’s later PC revenue mix, profitability, or market share), there is no basis to evaluate its prescience. It functions as historical market data rather than an assertion about what would happen between 2001 and 2026.","2026-06-16T23:18:48Z","v6","pass_c_sonar_v1","3.84","true","scored"
"dct-personal-it-practice-launch-2001-OBS-009","dct-personal-it-practice-launch-2001","sonar-reasoning-pro","4","3","From 2001 onward, successive device waves—digital music players, smartphones, tablets, wearables, and smart speakers—drove repeated cycles of large-scale consumer repurchasing and upgrades, especially after the 2007 iPhone and 2010 iPad triggered mass smartphone and tablet adoption. In these new waves, incumbent brands in adjacent categories (e.g., Nokia, BlackBerry, Palm, many traditional PC and consumer electronics vendors) frequently lost leadership to entrants or repositioned players such as Apple, Google (Android), Samsung, Amazon, and numerous Chinese OEMs, showing that existing brands had no guaranteed share in emerging personal IT categories.","2026-06-16T23:18:56Z","v6","pass_c_sonar_v1","7.45","true","scored"
"dct-gateway-acquires-emachines-2004-03-OBS-013","dct-gateway-acquires-emachines-2004-03","sonar-reasoning-pro","3","2","Post‑acquisition, Gateway did operate a dual‑brand strategy, with eMachines as the low‑end, value retail line and Gateway positioned as a more premium PC and consumer‑electronics brand, and both names appeared in retail channels after Gateway shuttered its own Gateway Country stores in 2004–2005.[1][4] However, Gateway itself was acquired by Acer in 2007, and over the following years Acer rationalized brands and ultimately discontinued the eMachines name, so the notion of Gateway ""barging in"" as a strong second brand alongside eMachines did not persist as a durable, long‑term structure into the 2010s.[3] The claim was directionally right about near‑term dual branding but overstated its longevity and impact.","2026-06-16T23:19:22Z","v6","pass_c_sonar_v1","25.31","true","scored"
"dct-webinar-nov-2002-OBS-022","dct-webinar-nov-2002","sonar-reasoning-pro","0","3","The statement is a description of Aberdeen’s intended research posture (integrated viewpoint from silicon to out-of-box experience, blending technology and consumer usability understanding) rather than a concrete, time-bounded prediction about the digital consumer technology market. While major industry successes from 2002 onward—such as Apple’s iPod/iPhone ecosystem, game consoles, and later smartphones—did indeed hinge on tight integration from hardware through user experience and deep consumer insight, the claim does not clearly assert that such an approach will become dominant or necessary, so it is too vague to rigorously score for prescience. It functions more as marketing of a research methodology than as a falsifiable forecast about industry evolution.","2026-06-16T23:19:28Z","v6","pass_c_sonar_v1","6.19","true","scored"
"dct-traveling-with-centrino-2003-05-OBS-013","dct-traveling-with-centrino-2003-05","sonar-reasoning-pro","2","3","From 2003 onward, Wi‑Fi evolution (802.11g, 802.11n, 802.11ac, 802.11ax) was driven by ever-higher throughput and denser access point deployments, not by favoring very low data rates at long range. Enterprise WLAN best practices from major vendors like Cisco and Aruba ended up recommending disabling 1 Mbps (and other legacy low rates) to improve overall capacity and roaming behavior, and by the 2010s typical applications such as HD video streaming and real-time collaboration made 1 Mbps largely unacceptable for primary user connectivity. While coverage remained important, the dominant design and user preference clearly shifted toward high-speed connectivity at shorter ranges rather than prioritizing 1 Mbps distance links over higher-rate connections at moderate distances.","2026-06-16T23:19:43Z","v6","pass_c_sonar_v1","14.19","true","scored"
"dct-apple-powermac-g5-2003-06-OBS-002","dct-apple-powermac-g5-2003-06","sonar-reasoning-pro","4","3","From launch, the Power Mac G5 was positioned as Apple's top-end professional tower, marketed as the world's first 64‑bit desktop and used for pro workloads such as video, audio, and scientific computing, with prices starting around $1,999 and configurations scaling much higher.[2][4] Apple’s own benchmarks compared it against Xeon workstations rather than consumer PCs, reinforcing its workstation-class positioning.[5] Over time, Apple kept this segmentation: the G5 tower line was succeeded by the Mac Pro for professional users, while high-end home users were steered toward iMacs and later Mac minis and iMac Pros, so the G5 was rarely marketed or broadly perceived as a mere high-end home PC.[2]","2026-06-16T23:19:56Z","v6","pass_c_sonar_v1","12.75","true","scored"
"dct-webinar-nov-2002-OBS-003","dct-webinar-nov-2002","sonar-reasoning-pro","2","3","The characterization of mobile devices as highly personal proved accurate, as smartphones became the most personal computing platform for billions of users worldwide after the iPhone (2007) and Android (from 2008) unified communication, media, camera, and internet functions into a single always-carried device. However, the rejection of a single-device convergence model was mostly contradicted by history: by the mid‑2010s the smartphone had clearly emerged as the dominant convergence device, displacing standalone MP3 players, point‑and‑shoot cameras, PDAs, and many other specialized mobile gadgets, even though laptops, tablets, wearables, and niche devices persisted for specific use cases. The claim is therefore mostly wrong on the central question of convergence, despite being right about personal attachment to mobile devices.","2026-06-16T23:20:05Z","v6","pass_c_sonar_v1","9.09","true","scored"
"dct-traveling-with-centrino-2003-05-OBS-018","dct-traveling-with-centrino-2003-05","sonar-reasoning-pro","0","3","This statement is a contemporaneous personal travel note about the review period, not a prediction or generalization about future technology, usage patterns, or the IT industry. It neither anticipates nor contradicts later developments such as mass Wi‑Fi deployment, smartphone adoption, or changes in business travel behavior, so there is no meaningful way to evaluate it for prescience.","2026-06-16T23:20:11Z","v6","pass_c_sonar_v1","5.71","true","scored"
"dct-dceit-practice-v6-2002-OBS-005","dct-dceit-practice-v6-2002","sonar-reasoning-pro","3","3","The envisioned feature set progression—single‑box PVR with MP3 jukebox evolving to dual‑tuner, multi‑TV, HD‑capable systems—matches how DVRs and media hubs evolved in the 2000s, as seen in TiVo Series2/3, cable and satellite HD DVRs, and Windows XP Media Center’s later multi‑room and HD capabilities. However, the specific convergence of home router/firewall, PVR, and media jukebox into a single mainstream device largely did not materialize outside of niche or regional offerings like the Freebox in France; instead, home gateways and media/DVR devices (and later streaming boxes such as Roku and Apple TV plus music services like iTunes, Sonos, and Spotify) remained mostly distinct product categories. Thus, the media and multi‑TV aspects were prescient, but the network‑firewall integration and optical‑disc centrality did not broadly define the market’s dominant architecture.","2026-06-16T23:20:30Z","v6","pass_c_sonar_v1","17.82","true","scored"
"dct-intel-processor-prices-2003-01-OBS-010","dct-intel-processor-prices-2003-01","sonar-reasoning-pro","0","1","This claim concerns short-term, fine-grained pricing dynamics between 400 MHz and 533 MHz FSB Pentium 4 SKUs in the 2002–2003 window, and detailed, month-by-month list and street price behavior for those specific bins is not well documented in widely cited industry histories. What is well recorded is that both 400 MHz and 533 MHz FSB Pentium 4 parts were rapidly superseded by 800 MHz FSB Prescott and later architectures from 2003 onward, making any supposed long-term, independent pricing trajectory between the two FSB variants largely irrelevant by the mid-2000s. Because of the narrowness of the claim and lack of robust public data on this specific price relationship, it is not possible to reliably judge its prescience over time.","2026-06-16T23:20:58Z","v6","pass_c_sonar_v1","28.03","true","scored"
"dct-segment-priorities-matrix-2003-OBS-009","dct-segment-priorities-matrix-2003","sonar-reasoning-pro","4","2","By 2002, falling prices for cable/DSL and 802.11b Wi‑Fi equipment drove a sharp increase in consumer adoption of home routers and wireless access points, with vendors such as Linksys, Netgear, and D‑Link reporting strong growth. Windows XP (launched in late 2001) and the spread of always‑on broadband made it much more common for multi‑PC households to network devices, and industry commentary around 2002–2003 frequently described home networking and Wi‑Fi as breakout consumer technologies. Although absolute adoption and sales volumes continued to grow even more in 2003–2005, making those later years larger in scale, describing 2002 as a “banner year” for home networks was directionally accurate.","2026-06-16T23:21:10Z","v6","pass_c_sonar_v1","11.39","true","scored"
"dct-webinar-announcement-2002-11-OBS-010","dct-webinar-announcement-2002-11","sonar-reasoning-pro","0","3","This line is a job title/role description, not a prediction or characterization of a technology trend. It contains no claim about how digital consumer technology or emerging technologies would evolve, so there is nothing to compare against subsequent developments through 2026. As such, its prescience cannot be meaningfully assessed.","2026-06-16T23:21:13Z","v6","pass_c_sonar_v1","2.83","true","scored"
"dct-dceit-practice-v6-2002-OBS-028","dct-dceit-practice-v6-2002","sonar-reasoning-pro","0","3","This observation describes the internal evolution and archiving status of a series of practice overview decks and notes that earlier versions contained specific market-sizing forecasts, but it does not itself advance a distinct, testable prediction about technology or market outcomes. Because it is primarily administrative/version-history metadata rather than an assertion about how the digital consumer electronics or home networking markets would evolve, there is no meaningful basis to judge prescience against post-2002 developments.","2026-06-16T23:21:20Z","v6","pass_c_sonar_v1","6.70","true","scored"
"dct-webinar-nov-2002-OBS-001","dct-webinar-nov-2002","sonar-reasoning-pro","4","3","Framing “digital consumer technology” in 2002 as a *convergence* revolution was directionally accurate: over 2003–2015, smartphones such as the iPhone and Android devices converged phones, cameras, music players, GPS, and web access into a single dominant consumer device, while broadband, Wi‑Fi, and app stores enabled rich digital media and services in the home and on the go. By the 2010s and 2020s, further convergence appeared in smart TVs, streaming media platforms, game consoles as media hubs, and connected home/IoT devices, validating the idea of a broad DCT opportunity space, though this trajectory was anticipated by many industry observers at the time, making the insight more solid than uniquely remarkable.","2026-06-16T23:21:27Z","v6","pass_c_sonar_v1","7.09","true","scored"
"dct-personal-it-forecast-research-2001-OBS-007","dct-personal-it-forecast-research-2001","sonar-reasoning-pro","0","2","The claim text consists only of the figure ""4.6%"" with no indication of what metric, technology, geography, or time period it refers to, so it cannot be reliably mapped to any specific historical outcome. Without context such as whether this was a forecast for IT spending growth, device penetration, or another indicator, there is no way to compare it against documented trends from 2002-2026, so the prescience of the observation cannot be assessed.","2026-06-16T23:21:33Z","v6","pass_c_sonar_v1","4.85","true","scored"
"dct-gateway-acquires-emachines-2004-03-OBS-004","dct-gateway-acquires-emachines-2004-03","sonar-reasoning-pro","5","3","In 2001, investor Lap Shun (John) Hui acquired eMachines for about $161 million, taking it private after its brief period as a public company[5]. Gateway then announced its acquisition of eMachines in January 2004, roughly three years later, for about $234–266 million in cash and stock, confirming that eMachines had indeed gone private about three years before the 2004 deal[2][4][5].","2026-06-16T23:21:42Z","v6","pass_c_sonar_v1","9.56","true","scored"
"dct-traveling-with-centrino-2003-05-OBS-006","dct-traveling-with-centrino-2003-05","sonar-reasoning-pro","0","3","This statement is simply a snapshot of a then-current Centrino laptop configuration (512MB DDR RAM paired with a 1.5 GHz Pentium M), matching the initial Pentium M launch range of 1.3–1.7 GHz in 2003.[1][2] It does not articulate any forward-looking trend or prediction about future mobile system specifications, which rapidly moved to multi-gigabyte RAM and multi-core CPUs later in the 2000s, so there is no meaningful prescience to evaluate.","2026-06-16T23:21:48Z","v6","pass_c_sonar_v1","5.57","true","scored"
"dct-pc-replacement-insight1-2003-04-OBS-005","dct-pc-replacement-insight1-2003-04","sonar-reasoning-pro","0","3","This statement is a static technical description of a then-current malware variant targeting Windows 95/98/Me, not a forward-looking prediction about future threats, platforms, or market evolution. While malware certainly continued to proliferate, including on legacy Windows systems, this specific characterization of W95.Tenrobot does not assert any trend or forecast that can be meaningfully evaluated for prescience through 2010–2026. As such, it is too narrow and descriptive to score on a predictive rubric.","2026-06-16T23:21:54Z","v6","pass_c_sonar_v1","5.60","true","scored"
"dct-personal-it-forecast-research-2001-OBS-006","dct-personal-it-forecast-research-2001","sonar-reasoning-pro","0","1","The claim consists only of a bare quantity ('48.4 million units') with no specified product category, geography, time horizon, or context, so it cannot be reliably mapped to any known historical shipment or installed-base figure. Without knowing whether this referred to PCs, mobile devices, peripherals, or another class of personal IT, it is impossible to judge its accuracy against documented market data through 2026.","2026-06-16T23:21:58Z","v6","pass_c_sonar_v1","3.85","true","scored"
"dct-why-aberdeen-follows-pc-deals-2002-OBS-016","dct-why-aberdeen-follows-pc-deals-2002","sonar-reasoning-pro","0","2","The fragment ""Adjusted several times per week"" does not clearly specify what is being adjusted (prices, datasets, forecasts, or something else), nor over what time horizon this is asserted. Without that context, there is no way to compare the statement against documented post‑2002 developments in PC retail pricing, promotional cadence, or analyst methodologies, so its prescience relative to 2010–2026 outcomes cannot be meaningfully judged.","2026-06-16T23:22:04Z","v6","pass_c_sonar_v1","5.58","true","scored"
"dct-gateway-acquires-emachines-2004-03-OBS-016","dct-gateway-acquires-emachines-2004-03","sonar-reasoning-pro","2","2","Gateway did gain access to eMachines’ strong U.S. retail PC channels after the 2004 acquisition, which briefly made the combined company the No. 3 U.S. PC seller and expanded its retail presence.[1][2][4] However, Gateway’s broader strategy to drive growth via digital consumer electronics sold through retail underperformed, the company’s revenues and position eroded, and Gateway itself was acquired by Acer in 2007, with eMachines eventually discontinued—indicating that eMachines’ retail relationships did not translate into sustained Gateway DCE success.[3][6] Any reduction in captive-brand/channel conflict was overshadowed by the overall failure of Gateway’s CE pivot and the short-lived impact of the acquisition.","2026-06-16T23:22:14Z","v6","pass_c_sonar_v1","9.37","true","scored"
"dct-personal-it-practice-launch-2001-OBS-008","dct-personal-it-practice-launch-2001","sonar-reasoning-pro","3","3","From the mid-2000s, vendors introduced clearly differentiated consumer home-server products such as Microsoft Windows Home Server (2007) and dedicated NAS appliances from Synology and QNAP, distinct from enterprise server platforms. However, adoption of home servers remained niche as mainstream users gravitated toward laptops, smartphones, and cloud services like Dropbox, iCloud, and Google Drive for storage and sharing. The prediction of a distinct home server class was directionally right in product form, but it did not become a broadly adopted, transformative new PC category.","2026-06-16T23:22:23Z","v6","pass_c_sonar_v1","8.85","true","scored"
"dct-webinar-nov-2002-OBS-019","dct-webinar-nov-2002","sonar-reasoning-pro","-1","1","Parse failed after 5 retries: JSONDecodeError: Expecting value: line 1 column 1 (char 0)","2026-06-16T23:24:35Z","v6","pass_c_sonar_v1","131.32","false","parse_fail"
"dct-intel-processor-prices-2003-01-OBS-005","dct-intel-processor-prices-2003-01","sonar-reasoning-pro","0","1","This is a narrowly framed, contemporaneous market-data statement about a specific configuration price band for Celeron 2.0 GHz systems in November 2002, not a forward-looking prediction or characterization of a long-term trend. Detailed historical retail PC configuration price points at that granularity are not broadly documented in standard industry histories, so I cannot reliably verify whether Celeron 2.0 GHz systems first appeared in the $600 category in that specific month. Given the lack of accessible corroborating evidence and the non-predictive nature of the claim, it cannot be meaningfully scored for prescience.","2026-06-16T23:24:42Z","v6","pass_c_sonar_v1","6.67","true","scored"
"dct-why-aberdeen-follows-pc-deals-2002-OBS-015","dct-why-aberdeen-follows-pc-deals-2002","sonar-reasoning-pro","0","2","This item is a pricing-calculation convention (list price minus rebates plus shipping, excluding sales tax), not a forecast about future market behavior or technology adoption. While effective-out-the-door price analysis remained relevant for consumer PCs and later online retail, this specific formula does not embody a directional prediction or characterization that can be evaluated for long-term accuracy. As a result, its prescience relative to 2002–2026 technology and market developments cannot be meaningfully scored.","2026-06-16T23:24:47Z","v6","pass_c_sonar_v1","4.67","true","scored"
"dct-segment-priorities-matrix-2003-OBS-021","dct-segment-priorities-matrix-2003","sonar-reasoning-pro","5","3","Intel’s Prescott-based Pentium 4 560 did in fact debut at 3.6 GHz in mid‑2004, and the NetBurst line topped out at 3.8 GHz with the Pentium 4 570J later that year before thermal and power constraints effectively capped further clockspeed scaling. Intel then shifted its mainstream client and mobile roadmap to the more efficient Core microarchitecture starting with the 65 nm Core (Yonah) in 2006 and Core 2 (Conroe/Merom) later that year, abandoning NetBurst for performance-per-watt reasons. The observation accurately characterizes both the timing of the 3.6–3.8 GHz plateau and the subsequent architectural pivot to Core, so it held up precisely in hindsight.","2026-06-16T23:24:54Z","v6","pass_c_sonar_v1","6.44","true","scored"
"dct-why-aberdeen-follows-pc-deals-2002-OBS-006","dct-why-aberdeen-follows-pc-deals-2002","sonar-reasoning-pro","0","3","The claim is too underspecified to evaluate, because it does not state what feature, workload, or purchasing strategy supposedly “makes sense for high-end Pentium 4 only.” Between 2002 and the late 2000s, many technologies associated with Pentium 4-era consumer PCs (DDR/DDR2 memory, USB 2.0, DVD burners, integrated graphics, Wi-Fi, etc.) spanned low-end to high-end systems, and Pentium 4 itself was superseded by Core-based CPUs starting in 2006. Without knowing the specific subject of the claim, its accuracy relative to those later developments cannot be judged.","2026-06-16T23:25:04Z","v6","pass_c_sonar_v1","9.85","true","scored"
