"run_id","source_location","source_path","row_count","obs_count_distinct","studies_covered","prompt_file_path","prompt_file_sha256","prompt_matches_v2_canonical","prompt_scale","prompt_mid_run_edits","model_tag","model_family","temperature","num_predict","think_false_set","top_p","top_k","driver_script_path","driver_script_sha256","driver_version","driver_pre_v2_scale","driver_mid_run_modified","input_manifest_path","input_manifest_sha256","input_payload_shape","input_field_used","run_started_at","run_finished_at","run_duration_sec","run_completed_cleanly","run_abandoned","run_abandon_reason","run_restarted_from_checkpoint","parse_ok_rate","score_dist_neg1","score_dist_0","score_dist_1_to_5","abstention_rate","score_mean","score_out_of_range","confidence_out_of_range","accepted_at_time","commit_sha","pete_review_notes","trust_verdict","dropped_gates","salvage_action","notes"
"other_2002-does-intel-s-decision-not-to-manufactur-iniband-si-0bd64b_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/2002-does-intel-s-decision-not-to-manufactur-iniband-si-0bd64b/working","4","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/2002-does-intel-s-decision-not-to-manufactur-iniband-si-0bd64b/working/bucket_signals_v20.json","2dbb03e697fdb1e803f426df1687586d09b29bb9d94ef8f2ae0bc966ebd3d874","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde/working","2","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde/working/bucket_signals_v20.json","875ce6fb22bab22cc6c50903b5b631ae7f5a03c22185f2d8417f23bb5c55b4bd","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_2002-the-new-hp-stands-up-to-be-counted-psk-35453a_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/2002-the-new-hp-stands-up-to-be-counted-psk-35453a/working","8","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/2002-the-new-hp-stands-up-to-be-counted-psk-35453a/working/bucket_signals_v20.json","ec9f1b61ab5091756ae9a1d567a4bc2b05f9d8365a37f59331a011651242314c","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_2002-webex-taking-conferencing-to-the-business-communic-85e330_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/2002-webex-taking-conferencing-to-the-business-communic-85e330/working","4","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/2002-webex-taking-conferencing-to-the-business-communic-85e330/working/bucket_signals_v20.json","0af191ab7f0edc70f5a42f1e05dc7b78c16ca783523ff3fc347c0f64db40125d","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/2002-wi-fi-s-new-standard-802-11a-will-offer-the-best-b-795f0c/working/bucket_signals_v20.json","139ac9858f129dac89bfbb8a54d997dbdfa2ad9b06c2f2596b76828869cb67ae","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_2006-unisyswipro-rs-3747-a7e31e_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/2006-unisyswipro-rs-3747-a7e31e/working","4","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/2006-unisyswipro-rs-3747-a7e31e/working/bucket_signals_v20.json","24f9fe9356af98ab12d17810e4db08c4b4f18e7cb42bb74294964bf8be6bdbad","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_dct-gateway-acquires-emachines-2004-03_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/dct/dct-gateway-acquires-emachines-2004-03/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/dct/dct-gateway-acquires-emachines-2004-03/working/bucket_signals_v20.json","19ba1f6f02edd30718b8312b6cc4d20c12ef82655d52cef88ab0c4fc87e40ddb","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_dct-pc-replacement-insight1-2003-04_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/dct/dct-pc-replacement-insight1-2003-04/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/dct/dct-pc-replacement-insight1-2003-04/working/bucket_signals_v20.json","b46f5eb928d80e27d6ff28be17a2cc1b470ae1d392c3334f7207e93c1f2ff92c","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_dell-ars-wp-2-72fd7f_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/dell-ars-wp-2-72fd7f/working","4","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/dell-ars-wp-2-72fd7f/working/bucket_signals_v20.json","6a38def1c902fb3cbb0575b55aabdb50c009d321335b42cd47fc75ea9669bdb3","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_desktop-virtualization-roi---aberdeen-8fa168_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/desktop-virtualization-roi---aberdeen-8fa168/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/desktop-virtualization-roi---aberdeen-8fa168/working/bucket_signals_v20.json","c4daa6b6a72c1eb1444b2403b23f56fb0e5fc97dd70f0b621046cf46505af713","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_ca-infrastructure-speech-chaos-or-cosmos-9cdfb1_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/ca-client/ca-infrastructure-speech-chaos-or-cosmos-9cdfb1/working","9","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/ca-client/ca-infrastructure-speech-chaos-or-cosmos-9cdfb1/working/observation_candidates_v20.csv","8a269c5557f88bad24ad5bbace8148ca78fbf4651de871784c0a5287a0d7ac56","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_psa-category-created-hofferberth-57edb8_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/categories-created/psa-category-created-hofferberth-57edb8/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/categories-created/psa-category-created-hofferberth-57edb8/working/entity_candidates_v20.csv","100757832aa39cfedbef8ed553373fcd4c98e6d9714cc3ca4917c521e3da9aaa","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_enterprise-integration-perspective-d21c1b_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/enterprise-integration-perspective-d21c1b/working","5","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/enterprise-integration-perspective-d21c1b/working/bucket_signals_v20.json","b79201fd90e813ec9e48d23264e59679c29c64c81d6b09e30df802d724160c0a","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_ma-ibm-webify-5e0d4b_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/ma-ibm-webify-5e0d4b/working","9","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/ma-ibm-webify-5e0d4b/working/bucket_signals_v20.json","8298e6264183a80e53723374dbff22ba83b8883ec11fbd07e227adfca1aa5ca3","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_ra-bam-bpm-37679c_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/ra-bam-bpm-37679c/working","58","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/ra-bam-bpm-37679c/working/entity_candidates_v20.csv","9398d179325a36180ad3493aa1a651d8947bdbbd480bbfa49f78e125a95df2dc","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_ra-bpm-2006-f5a558_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/ra-bpm-2006-f5a558/working","56","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/ra-bpm-2006-f5a558/working/entity_candidates_v20.csv","834eae5327d32d794d6f854adc78ffc3d08d5e7acfaa0ce3b1505123ab6916c1","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_ra-composite-apps-289c2f_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/ra-composite-apps-289c2f/working","57","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/ra-composite-apps-289c2f/working/entity_candidates_v20.csv","947c3406e46de54a13e7f1544bc5ff0439d3af4b87ac8399965adf54ea457e5f","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_ra-enterprise-apps-312ba4_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/ra-enterprise-apps-312ba4/working","34","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/ra-enterprise-apps-312ba4/working/entity_candidates_v20.csv","d1db8b54d22096fa5f441cc7ad5044154bac07845c1ec0d028c5e4fa251c52e5","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_soa-lifecycle-perspective-1ff953_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/soa-lifecycle-perspective-1ff953/working","15","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/employer/aberdeen-group/soa-lifecycle-perspective-1ff953/working/entity_candidates_v20.csv","2122f776a6f17015f1bd1e2520418147a4c21d36e8f7a3b625f5517167397885","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_ft-mitfor~1-a56a9d_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/ft-mitfor~1-a56a9d/working","2","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/ft-mitfor~1-a56a9d/working/observation_candidates_v20.csv","344a8b41bd8924107cdf3c281d1c35ed5a46080e22e1bdeaabb27e3ba0f789f3","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_hp-can-boost-soa-offerings-with-acquisit-48e07e_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/hp-can-boost-soa-offerings-with-acquisit-48e07e/working","11","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/hp-can-boost-soa-offerings-with-acquisit-48e07e/working/bucket_signals_v20.json","212760d63a8a19071753acc35cff755aab86fa83b7d57f37e16223117b4ac7a5","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_ibm-+-webify-=-industry-soa-application--97733a_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/ibm-+-webify-=-industry-soa-application--97733a/working","9","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/ibm-+-webify-=-industry-soa-application--97733a/working/bucket_signals_v20.json","8c5372b5995e09375e762387433467e4bcd7eeb332390b8f6d72424f9ca4da42","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_ibm-rs6000-midran~1-88f049_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/ibm-rs6000-midran~1-88f049/working","12","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/ibm-rs6000-midran~1-88f049/working/observation_candidates_v20.csv","311b0b04a883e3a116e546ac5723f60947656422507dc4df5ff0113671429cbc","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_iha-full-report---draft-jul-28-41de81_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/iha-full-report---draft-jul-28-41de81/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/iha-full-report---draft-jul-28-41de81/working/bucket_signals_v20.json","761afeddc6888eb0ee8090d6c42e13553f97811e0dd556fa64ebee319a5168e0","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_informdsa-9f8bcf_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/informdsa-9f8bcf/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/informdsa-9f8bcf/working/entity_candidates_v20.csv","100757832aa39cfedbef8ed553373fcd4c98e6d9714cc3ca4917c521e3da9aaa","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_informix-dsa-presentation-2-8d5fa3_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/informix-dsa-presentation-2-8d5fa3/working","16","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/informix-dsa-presentation-2-8d5fa3/working/observation_candidates_v20.csv","71b2aa27b2a9658a3e1d3a98fb837e058ccbae5acba31deb729806c5620a9ede","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_inforx95-3-9a45fe_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/inforx95-3-9a45fe/working","10","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/inforx95-3-9a45fe/working/observation_candidates_v20.csv","bebe90a6bc7c7b12bd52ff32df4295e82256ddaf02f99a969fc753c3949a69a4","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_intel-pulse-check-ia-continuum-2013-3a693f_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/intel-pulse-check-ia-continuum-2013-3a693f/working","5","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/intel-pulse-check-ia-continuum-2013-3a693f/working/bucket_signals_v20.json","126adae8856234b72d6728f43a9f770107e1d9e3a5f60ad81f301c598defe744","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_it-budget-realities-benchmark-1b1313_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/it-budget-realities-benchmark-1b1313/working","60","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/it-budget-realities-benchmark-1b1313/working/entity_candidates_v20.csv","2c04c0a64a5564f76d349e184f62233f2114b89d425a07629465f7c9e315e1c9","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_itthar-1-4-32f824_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/itthar-1-4-32f824/working","5","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/itthar-1-4-32f824/working/bucket_signals_v20.json","e5cb8afe43cce4b0bbc509ed7eca1a25c17f074ece8af013859225b9bb701208","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_ma-unisyswipro-rs-3747-36dd33_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/ma-unisyswipro-rs-3747-36dd33/working","4","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/ma-unisyswipro-rs-3747-36dd33/working/bucket_signals_v20.json","24f9fe9356af98ab12d17810e4db08c4b4f18e7cb42bb74294964bf8be6bdbad","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_mirror-image-profile-v2-050404-97e2a6_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/mirror-image-profile-v2-050404-97e2a6/working","6","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/mirror-image-profile-v2-050404-97e2a6/working/bucket_signals_v20.json","319462df0b4c6992a8318dfed0d02c4ad7259d9ec8db62af845431af0894e476","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_omnibox97-53bcfe_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/omnibox97-53bcfe/working","26","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/omnibox97-53bcfe/working/entity_candidates_v20.csv","6d738a6dfc70fdec0d1080ad77053b1beae9525f2f8448cbf3d02be927321b00","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_outsourcing-application-development-and--59d651_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/outsourcing-application-development-and--59d651/working","41","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/outsourcing-application-development-and--59d651/working/entity_candidates_v20.csv","97303e4aa72185c7d5acdf17dd225c4df84f3886a5efa35a968c961d7fda9abe","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_rdbms-for-ibm-powera~1-7a44be_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/rdbms-for-ibm-powera~1-7a44be/working","17","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/rdbms-for-ibm-powera~1-7a44be/working/observation_candidates_v20.csv","d4d3da64883cff387e632de4a794286570439fbe0ea5d3f2a9f440cbb39d1de5","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"other_sequent-592620_2026-05-23","other","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/sequent-592620/working","6","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/aberdeen-group-archive/kastner-author/sequent-592620/working/observation_candidates_v20.csv","fdb7bd5ae76a2bc819744fdabbe21638b820ffe57790a93169d8ebc3a0dd1313","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
