"row_id","article_id","horizon_label","horizon_int","analyst","headline","publication","date","quote","p2_score","p2_confidence","p2_bucket","p2_rationale","p2_elapsed_sec","p2_parse_ok","tiebreaker_invoked","p1_score","p1_confidence","p1_bucket","p1_rationale","p1_elapsed_sec","p1_parse_ok","final_score","final_confidence","final_bucket","final_pipeline","final_rationale","blog_scrape_contamination_flag","scorer_version","source_pass","promoted_at"
"146","rtf-59","SH-5y","5","","TECHNOLOGY ON TRIAL","Computerworld","1993-11-29","As a result, “You're going to see the PC databases pushing the bigger database development products down in price,'' Kastner says.","4","3","high","Within five years of 1993, low-cost PC databases such as Microsoft Access (often bundled with Office and priced in the low hundreds) and desktop products like Paradox and FoxPro had set developer expectations that serious database tools should cost a few hundred dollars rather than a few thousand, putting clear downward price pressure on 4GL and client/server development environments such as Gupta SQLWindows, PowerBuilder, and similar RAD database tools. At the same time, vendors responded by bundling more capabilities into moderately priced IDEs (e.g., Visual Basic, Delphi) and by introducing cheaper workgroup or developer editions of enterprise databases, making it much harder to sustain stand-alone $2,000+ desktop-oriented database development products. However, core enterprise DBMS server licenses (Oracle, DB2, Sybase) remained high-priced at the upper tiers, so the prediction was more accurate for the tooling and mid-tier market than for the entire database stack, warranting a ""largely prescient"" rather than perfect score.","14.65","true","false","","","","","","","4","3","high","P2","Within five years of 1993, low-cost PC databases such as Microsoft Access (often bundled with Office and priced in the low hundreds) and desktop products like Paradox and FoxPro had set developer expectations that serious database tools should cost a few hundred dollars rather than a few thousand, putting clear downward price pressure on 4GL and client/server development environments such as Gupta SQLWindows, PowerBuilder, and similar RAD database tools. At the same time, vendors responded by bundling more capabilities into moderately priced IDEs (e.g., Visual Basic, Delphi) and by introducing cheaper workgroup or developer editions of enterprise databases, making it much harder to sustain stand-alone $2,000+ desktop-oriented database development products. However, core enterprise DBMS server licenses (Oracle, DB2, Sybase) remained high-priced at the upper tiers, so the prediction was more accurate for the tooling and mid-tier market than for the entire database stack, warranting a ""largely prescient"" rather than perfect score.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"743","rtf-59","SH-5y","5","","TECHNOLOGY ON TRIAL","Computerworld","1993-11-29","it's not going to disappear anytime soon,","5","3","high","Kastner argued in 1993 that entrenched dBase applications were not going to disappear anytime soon; in fact, dBase remained in use well past the five-year horizon, even as it became obsolete for most new development and was increasingly displaced by client/server RDBMS and tools like Microsoft Access.[1][7] The product line itself continued with new commercial releases into the 2000s and 2010s,[5][7] and as of the mid-2020s hundreds of companies still run dBase in legacy scenarios, confirming that these applications persisted far longer than five years.[1][8]","8.11","true","false","","","","","","","5","3","high","P2","Kastner argued in 1993 that entrenched dBase applications were not going to disappear anytime soon; in fact, dBase remained in use well past the five-year horizon, even as it became obsolete for most new development and was increasingly displaced by client/server RDBMS and tools like Microsoft Access.[1][7] The product line itself continued with new commercial releases into the 2000s and 2010s,[5][7] and as of the mid-2020s hundreds of companies still run dBase in legacy scenarios, confirming that these applications persisted far longer than five years.[1][8]","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"881","rtf-60","SH-3y","3","","Workstations drawn more toward","Computerworld","1989-12-11","The ability to write code, format it and do some checkout down on the PC has an enormous attractiveness and offers self-evident benefit.","4","3","high","From 1989 to the early 1990s, software development rapidly shifted from mainframe- and minicomputer-hosted toolchains toward PC and Unix workstation-based IDEs such as Borland Turbo C/C++, Microsoft C/QuickC, and later Visual Basic, validating that local coding, formatting, and checkout on a personal machine were indeed highly attractive to developers. By roughly 1992, doing most editing, compiling, and unit testing on a developer’s own PC or workstation was becoming the norm in client–server and departmental computing, reducing dependence on central mainframe resources. That pattern has persisted through 2026, with standard practice centered on powerful local or laptop environments (e.g., Visual Studio, Eclipse, IntelliJ, VS Code) backed by remote build and integration systems, confirming the long-run self-evident benefits of local development capabilities.","23.28","true","false","","","","","","","4","3","high","P2","From 1989 to the early 1990s, software development rapidly shifted from mainframe- and minicomputer-hosted toolchains toward PC and Unix workstation-based IDEs such as Borland Turbo C/C++, Microsoft C/QuickC, and later Visual Basic, validating that local coding, formatting, and checkout on a personal machine were indeed highly attractive to developers. By roughly 1992, doing most editing, compiling, and unit testing on a developer’s own PC or workstation was becoming the norm in client–server and departmental computing, reducing dependence on central mainframe resources. That pattern has persisted through 2026, with standard practice centered on powerful local or laptop environments (e.g., Visual Studio, Eclipse, IntelliJ, VS Code) backed by remote build and integration systems, confirming the long-run self-evident benefits of local development capabilities.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"965","rtf-61","SH-3y","3","","NCR announces OS2-to-NT migration service","Computerworld","1993-10-18","Our research shows that there's a strong interest in NT by Fortune 1,000 companies, especially where OS/2 was the underlying operating system for a specific database or as an application preparation package for something like Lotus Notes,","4","3","high","Between 1993 and 1996, Windows NT 3.1/3.5/3.51 saw rapidly growing adoption in Fortune 1000 data centers, particularly as a server OS for databases and groupware, while OS/2’s presence in those roles stagnated and then declined. Many early Lotus Notes and database deployments that had been built on OS/2 were indeed re-platformed onto NT as enterprises standardized on Microsoft’s stack and moved away from OS/2, though NT was still sharing space with NetWare and Unix rather than fully displacing them within three years.","7.91","true","false","","","","","","","4","3","high","P2","Between 1993 and 1996, Windows NT 3.1/3.5/3.51 saw rapidly growing adoption in Fortune 1000 data centers, particularly as a server OS for databases and groupware, while OS/2’s presence in those roles stagnated and then declined. Many early Lotus Notes and database deployments that had been built on OS/2 were indeed re-platformed onto NT as enterprises standardized on Microsoft’s stack and moved away from OS/2, though NT was still sharing space with NetWare and Unix rather than fully displacing them within three years.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"959","rtf-63","SH-3y","3","","NetFrame gives servers flexibility","Computerworld","1993-08-02","To get Concerto to work, you have to walk a very fine line,","0","2","low","The statement is a vague, present-tense characterization that implementing Concerto required careful engineering tradeoffs, not a concrete forecast about future performance, adoption, or architecture. While multi-OS shared-memory superserver designs did prove difficult and remained niche compared with standardized SMP Unix/Windows NT servers and later commodity clustering, the quote itself does not state a specific outcome that can be clearly verified or falsified over the 3-year horizon.","23.30","true","false","","","","","","","0","2","low","P2","The statement is a vague, present-tense characterization that implementing Concerto required careful engineering tradeoffs, not a concrete forecast about future performance, adoption, or architecture. While multi-OS shared-memory superserver designs did prove difficult and remained niche compared with standardized SMP Unix/Windows NT servers and later commodity clustering, the quote itself does not state a specific outcome that can be clearly verified or falsified over the 3-year horizon.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"960","rtf-63","SH-3y","3","","NetFrame gives servers flexibility","Computerworld","1993-08-02","The [concept] of having multiple peripherals running under different [operating systems] sharing main memory on a single server is very complex.","4","3","high","In the mid-1990s, commercial attempts at tightly coupling multiple processors or peripheral subsystems under different operating systems with shared memory, such as NetFrame’s Concerto-like designs and various ccNUMA and multi-OS research systems, remained niche because of their engineering and performance complexity. Mainstream enterprise evolution instead favored single-OS SMP servers and, later, hypervisor-based virtualization (e.g., VMware from 1999, IBM PR/SM and z/VM LPARs) that required significant kernel and hardware support to safely multiplex memory across OS instances, confirming that true multi-OS shared-memory architectures were technically demanding well beyond the 3-year horizon. Even by the 2010s–2020s, scenarios where independent OS images directly share the same physical memory without a virtualization or partitioning layer are rare and confined to specialized platforms, underscoring that the underlying concept Kastner flagged stayed complex over time.","11.25","true","false","","","","","","","4","3","high","P2","In the mid-1990s, commercial attempts at tightly coupling multiple processors or peripheral subsystems under different operating systems with shared memory, such as NetFrame’s Concerto-like designs and various ccNUMA and multi-OS research systems, remained niche because of their engineering and performance complexity. Mainstream enterprise evolution instead favored single-OS SMP servers and, later, hypervisor-based virtualization (e.g., VMware from 1999, IBM PR/SM and z/VM LPARs) that required significant kernel and hardware support to safely multiplex memory across OS instances, confirming that true multi-OS shared-memory architectures were technically demanding well beyond the 3-year horizon. Even by the 2010s–2020s, scenarios where independent OS images directly share the same physical memory without a virtualization or partitioning layer are rare and confined to specialized platforms, underscoring that the underlying concept Kastner flagged stayed complex over time.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"128","rtf-63","SH-5y","7","","NetFrame gives servers flexibility","Computerworld","1993-08-02","And then what will happen to the SCO business other than to go away quietly into the sunset?'' asked Peter Kastner, vice president at the Aberdeen Group, a market research firm based in Boston.","4","3","high","SCO's Unix-on-Intel business did not disappear by 2000, but it stagnated while Windows NT Server rapidly overtook Unix and NetWare in new server license shipments by 1998, marginalizing SCO in the mainstream volume server market.[4] By 2000–2001 SCO's core Unix assets were sold to Caldera and analysts described its business as eroding, confirming that its Unix business faded rather than growing as a major platform, even if it did not literally vanish within the forecast window.[1][3]","11.76","true","false","","","","","","","4","3","high","P2","SCO's Unix-on-Intel business did not disappear by 2000, but it stagnated while Windows NT Server rapidly overtook Unix and NetWare in new server license shipments by 1998, marginalizing SCO in the mainstream volume server market.[4] By 2000–2001 SCO's core Unix assets were sold to Caldera and analysts described its business as eroding, confirming that its Unix business faded rather than growing as a major platform, even if it did not literally vanish within the forecast window.[1][3]","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"78","rtf-64","SH-3y","1","","AIX database stuck in lab; users express little concern","Computerworld","1992-03-30","This is very important to them, and it looks like this will help them a lot in getting them through the performance stumbling block that has haunted them this year.","2","2","medium","Kastner suggested that the forthcoming System 11 release would materially help Sybase break through a performance stumbling block and revive its fortunes within the then-current cycle, but Sybase’s next major releases (System 10 and then System 11/ASE 11) arrived later than expected and were widely viewed as troubled by bugs and mixed performance gains. Through the mid-1990s, Sybase continued to lose market share and struggle financially against Oracle and Microsoft SQL Server despite these releases, indicating that any performance improvements did not decisively remove the obstacle or restore momentum in the short term. Sybase did remain a credible high-performance OLTP database vendor, but the prediction that this release would significantly get them past the year’s performance issues and revive the business within the forecast horizon did not hold up well.","49.40","true","true","4","2","high","Sybase’s System 11 (later branded Adaptive Server Enterprise 11) delivered a significantly reworked SQL Server engine that improved query processing and overall throughput compared with its troubled predecessor releases, and contemporary technical accounts describe it as achieving major performance gains relative to earlier Sybase versions. These improvements helped alleviate the acute performance issues that had hurt Sybase in the preceding period and reassured much of its installed base, but they did not translate into a sustained business turnaround as the company continued to lose ground to Oracle and others over the subsequent years, so the quote was directionally but not transformationally accurate.","15.14","true","2","2","medium","P2","Kastner suggested that the forthcoming System 11 release would materially help Sybase break through a performance stumbling block and revive its fortunes within the then-current cycle, but Sybase’s next major releases (System 10 and then System 11/ASE 11) arrived later than expected and were widely viewed as troubled by bugs and mixed performance gains. Through the mid-1990s, Sybase continued to lose market share and struggle financially against Oracle and Microsoft SQL Server despite these releases, indicating that any performance improvements did not decisively remove the obstacle or restore momentum in the short term. Sybase did remain a credible high-performance OLTP database vendor, but the prediction that this release would significantly get them past the year’s performance issues and revive the business within the forecast horizon did not hold up well.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"57","rtf-64","SH-3y","2","","AIX database stuck in lab; users express little concern","Computerworld","1992-03-30","Microsoft [now] has the design responsibility for Java on Microsoft operating systems. And Microsoft can use features of Win95 and NT that would be very difficult for other operating systems to support.","5","3","high","Within a few years Microsoft did assume effective design control over its own Java implementation on Windows, shipping the Microsoft JVM, J++, and Windows Foundation Classes that were tightly bound to Win32, COM, and other Windows-specific features. This use of Win95/NT capabilities made Microsoft-centric Java code difficult to port and was central to Sun’s 1997 lawsuit accusing Microsoft of fragmenting Java’s cross-platform promise, confirming the analyst’s concern that Microsoft could steer Java in a Windows-specific direction.","7.71","true","false","","","","","","","5","3","high","P2","Within a few years Microsoft did assume effective design control over its own Java implementation on Windows, shipping the Microsoft JVM, J++, and Windows Foundation Classes that were tightly bound to Win32, COM, and other Windows-specific features. This use of Win95/NT capabilities made Microsoft-centric Java code difficult to port and was central to Sun’s 1997 lawsuit accusing Microsoft of fragmenting Java’s cross-platform promise, confirming the analyst’s concern that Microsoft could steer Java in a Windows-specific direction.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"65","rtf-64","SH-3y","2","","AIX database stuck in lab; users express little concern","Computerworld","1992-03-30","They have put in place a very well-thought-out architecture for delivering high performance on multiprocessors,","4","3","high","In the mid-1990s, Informix introduced the Dynamic Scalable Architecture and Extended Parallel Server, multi-threaded parallel database engines explicitly designed to exploit SMP and MPP systems and benchmarked with strong performance.[9][15] Within roughly three years of the 1992 article, Informix was widely regarded as technically advanced in parallel relational databases, even though it later lost overall market share to Oracle and SQL Server.[5][15]","42.80","true","false","","","","","","","4","3","high","P2","In the mid-1990s, Informix introduced the Dynamic Scalable Architecture and Extended Parallel Server, multi-threaded parallel database engines explicitly designed to exploit SMP and MPP systems and benchmarked with strong performance.[9][15] Within roughly three years of the 1992 article, Informix was widely regarded as technically advanced in parallel relational databases, even though it later lost overall market share to Oracle and SQL Server.[5][15]","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"75","rtf-64","SH-3y","2","","AIX database stuck in lab; users express little concern","Computerworld","1992-03-30","The improvements will encourage object reuse, Kastner said.","0","1","low","The claim concerns a very specific feature of Oracle Designer/2000’s Object Navigator and its effect on object reuse among its users, and there is little publicly documented evidence about how much that particular enhancement actually changed reuse behavior in practice. While CASE tools and Oracle Designer did promote repository-based reuse in the early to mid‑1990s, available histories and product documentation discuss capabilities rather than measured outcomes, so the impact of this specific improvement on reuse rates cannot be reliably judged. Given the narrow scope and lack of concrete adoption or usage data tied to this feature, the prescience of the statement cannot be meaningfully assessed.","7.62","true","false","","","","","","","0","1","low","P2","The claim concerns a very specific feature of Oracle Designer/2000’s Object Navigator and its effect on object reuse among its users, and there is little publicly documented evidence about how much that particular enhancement actually changed reuse behavior in practice. While CASE tools and Oracle Designer did promote repository-based reuse in the early to mid‑1990s, available histories and product documentation discuss capabilities rather than measured outcomes, so the impact of this specific improvement on reuse rates cannot be reliably judged. Given the narrow scope and lack of concrete adoption or usage data tied to this feature, the prescience of the statement cannot be meaningfully assessed.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"56","rtf-64","SH-3y","3","","AIX database stuck in lab; users express little concern","Computerworld","1992-03-30","If I can write an application one time for the Net, or Windows, or whatever, that'll save me a lot of aggravation later,","0","3","low","The quotation is a conditional, self-evident statement that writing an application once for multiple targets would reduce future effort, rather than a concrete prediction about technology adoption or market direction. Although cross-platform approaches such as Java’s “write once, run anywhere” (1995) and, later, web and mobile cross-platform frameworks did become important, they merely illustrate a general productivity principle rather than validating a specific, time-bounded forecast that can be meaningfully judged against a three-year horizon.","13.32","true","false","","","","","","","0","3","low","P2","The quotation is a conditional, self-evident statement that writing an application once for multiple targets would reduce future effort, rather than a concrete prediction about technology adoption or market direction. Although cross-platform approaches such as Java’s “write once, run anywhere” (1995) and, later, web and mobile cross-platform frameworks did become important, they merely illustrate a general productivity principle rather than validating a specific, time-bounded forecast that can be meaningfully judged against a three-year horizon.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"58","rtf-64","SH-3y","3","","AIX database stuck in lab; users express little concern","Computerworld","1992-03-30","But it's fair to say the energy required to get the mass of IBM moving in the Internet direction is huge.","3","3","medium","Kastner’s remark that it would take huge energy to move IBM’s “mass” toward the Internet direction matches the reality that IBM underwent a painful, multi-year strategic and cultural turnaround in the mid‑1990s, including massive restructuring after its 1992 loss and the Gerstner-led shift to a network-centric, services-heavy model. By roughly 1995, IBM was only beginning to articulate its Internet and “e-business” story, with flagship efforts like the e-business campaign and WebSphere stack not materializing until the late 1990s, underscoring how much organizational effort was required for the pivot. However, the observation is more of a generic statement about big-company inertia than a specific, time-bounded forecast of outcomes, so its prescience is only partial rather than remarkable.","11.79","true","false","","","","","","","3","3","medium","P2","Kastner’s remark that it would take huge energy to move IBM’s “mass” toward the Internet direction matches the reality that IBM underwent a painful, multi-year strategic and cultural turnaround in the mid‑1990s, including massive restructuring after its 1992 loss and the Gerstner-led shift to a network-centric, services-heavy model. By roughly 1995, IBM was only beginning to articulate its Internet and “e-business” story, with flagship efforts like the e-business campaign and WebSphere stack not materializing until the late 1990s, underscoring how much organizational effort was required for the pivot. However, the observation is more of a generic statement about big-company inertia than a specific, time-bounded forecast of outcomes, so its prescience is only partial rather than remarkable.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"67","rtf-64","SH-3y","3","","AIX database stuck in lab; users express little concern","Computerworld","1992-03-30","ICE could be the Java of Net management, as third parties get on the ICE wagon,","1","2","low","By the mid-1990s, network and systems management platforms were dominated by products such as HP OpenView, IBM NetView, and CA Unicenter, not an ICE-centric ecosystem with broad third-party support. Whatever ICE offering this referred to never emerged as a widely adopted, Java-like platform for network management or a de facto industry standard within the forecast horizon.","7.84","true","false","","","","","","","1","2","low","P2","By the mid-1990s, network and systems management platforms were dominated by products such as HP OpenView, IBM NetView, and CA Unicenter, not an ICE-centric ecosystem with broad third-party support. Whatever ICE offering this referred to never emerged as a widely adopted, Java-like platform for network management or a de facto industry standard within the forecast horizon.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"81","rtf-64","SH-3y","3","","AIX database stuck in lab; users express little concern","Computerworld","1992-03-30","A product fix alone won't fix the situation. Sybase will have to renew its focus on true customer needs.","4","2","high","In the early 1990s Sybase did in fact suffer from overpromising and quality problems around System 10, which hurt customer trust and slowed adoption relative to Oracle and, later, Microsoft SQL Server. By the mid-1990s the company introduced System 11 and undertook broader strategic and organizational changes—not just product fixes—including shifts in leadership and a renewed push around tools, middleware, and services to regain customer confidence.[3] The quotation is somewhat generic, but it correctly anticipates that Sybase’s troubles would not be solved purely by technical patches and would require a broader customer-centric reset within the following few years.","30.96","true","false","","","","","","","4","2","high","P2","In the early 1990s Sybase did in fact suffer from overpromising and quality problems around System 10, which hurt customer trust and slowed adoption relative to Oracle and, later, Microsoft SQL Server. By the mid-1990s the company introduced System 11 and undertook broader strategic and organizational changes—not just product fixes—including shifts in leadership and a renewed push around tools, middleware, and services to regain customer confidence.[3] The quotation is somewhat generic, but it correctly anticipates that Sybase’s troubles would not be solved purely by technical patches and would require a broader customer-centric reset within the following few years.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"82","rtf-64","SH-3y","3","","AIX database stuck in lab; users express little concern","Computerworld","1992-03-30","CIOs will ask: 'If Sybase doesn't do warehousing well, do I want them to do my OLTP [online transaction processing]?'","2","2","medium","From 1992–1995 Sybase remained a respected OLTP platform in financial services and other transaction-heavy industries, even as it lagged in decision-support and warehousing relative to Oracle and specialized vendors. Many enterprises happily ran OLTP on Sybase while using other products for warehousing, and Sybase’s later decline is generally attributed to product-quality issues, competition, and platform shifts rather than a broad CIO backlash tying its OLTP credibility to data-warehousing weakness. The predicted tight linkage between warehousing shortcomings and CIO willingness to trust Sybase for OLTP did not become a dominant decision criterion within the three-year horizon.","11.77","true","true","2","2","medium","From roughly 1992–1995, Sybase remained a significant OLTP database supplier on Unix and client/server platforms, and its initial competitive problems were driven more by Oracle’s rise, the Microsoft SQL Server fork, and the Windows NT wave than by anxiety over its data warehousing capabilities. By the mid‑1990s Sybase responded to warehousing and analytics needs with Sybase IQ, and many enterprises happily ran different vendors for OLTP and data warehousing rather than treating weak warehousing as a disqualifier for OLTP, so the predicted tight linkage between warehousing perception and OLTP acceptance did not broadly materialize.","11.66","true","2","2","medium","P2","From 1992–1995 Sybase remained a respected OLTP platform in financial services and other transaction-heavy industries, even as it lagged in decision-support and warehousing relative to Oracle and specialized vendors. Many enterprises happily ran OLTP on Sybase while using other products for warehousing, and Sybase’s later decline is generally attributed to product-quality issues, competition, and platform shifts rather than a broad CIO backlash tying its OLTP credibility to data-warehousing weakness. The predicted tight linkage between warehousing shortcomings and CIO willingness to trust Sybase for OLTP did not become a dominant decision criterion within the three-year horizon.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"84","rtf-64","SH-3y","3","","AIX database stuck in lab; users express little concern","Computerworld","1992-03-30","Without a doubt they have become a client/server player. They are currently in year two of a five-year plan to change from a company almost exclusively dependent on a mainframe-oriented customer to be a sales leader of client/server applications through all channels,","2","2","medium","Computer Associates did broaden its portfolio in the early-to-mid 1990s with client/server products such as CA-OpenIngres, Unicenter, and various development tools, so it was no longer exclusively mainframe-focused by around 1995. However, it never became a broad ""sales leader"" in client/server applications; markets for relational databases and client/server platforms in that period were dominated by vendors like Oracle, Microsoft, Sybase, IBM, and SAP. CA continued to derive a large share of revenue and strategic positioning from mainframe systems management and utilities into the 2000s, so the scale of transformation implied by the five-year plan did not materialize within the forecast horizon.","13.30","true","false","","","","","","","2","2","medium","P2","Computer Associates did broaden its portfolio in the early-to-mid 1990s with client/server products such as CA-OpenIngres, Unicenter, and various development tools, so it was no longer exclusively mainframe-focused by around 1995. However, it never became a broad ""sales leader"" in client/server applications; markets for relational databases and client/server platforms in that period were dominated by vendors like Oracle, Microsoft, Sybase, IBM, and SAP. CA continued to derive a large share of revenue and strategic positioning from mainframe systems management and utilities into the 2000s, so the scale of transformation implied by the five-year plan did not materialize within the forecast horizon.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"86","rtf-64","SH-3y","3","","AIX database stuck in lab; users express little concern","Computerworld","1992-03-30","And some of these high-end tools may automatically generate Java code, which would enable users to develop Java applications from the same models used to generate their client/server software, says Peter Kastner, an analyst at Aberdeen Group Inc., in Boston.","4","3","high","Within a few years of Java’s mid‑1990s emergence, many high‑end client/server modeling and CASE tools added Java as a code‑generation target, so the same analysis and design models could emit Java classes alongside C++ or 4GL code (e.g., Rational Rose with Java round‑trip engineering, Oracle Designer/Developer, and similar UML/MDD tools). This matched the analyst’s directionally correct view that existing model-based client/server tools would evolve to generate Java applications from the same models. However, automatic Java code generation remained a niche or partial practice, with most enterprise Java development still done by hand, so the prediction was more directionally right than transformative in impact.","26.92","true","false","","","","","","","4","3","high","P2","Within a few years of Java’s mid‑1990s emergence, many high‑end client/server modeling and CASE tools added Java as a code‑generation target, so the same analysis and design models could emit Java classes alongside C++ or 4GL code (e.g., Rational Rose with Java round‑trip engineering, Oracle Designer/Developer, and similar UML/MDD tools). This matched the analyst’s directionally correct view that existing model-based client/server tools would evolve to generate Java applications from the same models. However, automatic Java code generation remained a niche or partial practice, with most enterprise Java development still done by hand, so the prediction was more directionally right than transformative in impact.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"906","rtf-64","SH-3y","3","","AIX database stuck in lab; users express little concern","Computerworld","1992-03-30","I do have the idea it's delayed,","0","3","low","The quote merely observes that IBM’s promised AIX database for the RS/6000 appears delayed relative to its 1990 statement of intent, which was already evident by early 1992. IBM’s own relational database offering for AIX (DB2/6000) did not arrive until around 1993, confirming a slip but not adding any forward-looking judgment about its impact or eventual success. Because the statement is essentially a contemporaneous observation of schedule slippage rather than a substantive prediction about future adoption, market dynamics, or technology direction over the ensuing three years, it has little prescient content to assess.","9.57","true","false","","","","","","","0","3","low","P2","The quote merely observes that IBM’s promised AIX database for the RS/6000 appears delayed relative to its 1990 statement of intent, which was already evident by early 1992. IBM’s own relational database offering for AIX (DB2/6000) did not arrive until around 1993, confirming a slip but not adding any forward-looking judgment about its impact or eventual success. Because the statement is essentially a contemporaneous observation of schedule slippage rather than a substantive prediction about future adoption, market dynamics, or technology direction over the ensuing three years, it has little prescient content to assess.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"907","rtf-64","SH-3y","3","","AIX database stuck in lab; users express little concern","Computerworld","1992-03-30","I can get any one of several independent databases today, and they all have good, strong implementations under AIX.","4","3","high","By the early 1990s, AIX was a major Unix platform for commercial databases, and vendors like Oracle, Informix, Sybase, and Ingres all shipped mature, fully supported AIX implementations used in production on RS/6000 systems. Through roughly 1992–1995, these third‑party databases remained the primary choice for many AIX shops even after IBM’s own DB2 for AIX (DB2/6000) arrived, confirming that multiple independent databases with strong AIX support were indeed available and viable. The statement is slightly more descriptive than predictive, but its implied claim that robust non‑IBM options existed and would suffice over the near term held up well.","6.85","true","false","","","","","","","4","3","high","P2","By the early 1990s, AIX was a major Unix platform for commercial databases, and vendors like Oracle, Informix, Sybase, and Ingres all shipped mature, fully supported AIX implementations used in production on RS/6000 systems. Through roughly 1992–1995, these third‑party databases remained the primary choice for many AIX shops even after IBM’s own DB2 for AIX (DB2/6000) arrived, confirming that multiple independent databases with strong AIX support were indeed available and viable. The statement is slightly more descriptive than predictive, but its implied claim that robust non‑IBM options existed and would suffice over the near term held up well.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"995","rtf-7","SH-3y","3","","Oracle calls database detente on OLAP","Computerworld","1995-11-27","So far as I can see, this arrangement doesn't compromise any functionality of either the Express [multidimensional DBMS] or Oracle,","4","2","high","Over the three years after Oracle acquired IRI in 1995, Oracle continued to ship **Express Server** as a distinct multidimensional engine while maintaining its core relational **Oracle Database** line (Oracle7 and then Oracle8), so neither product’s core functionality was immediately removed or folded into the other.[3][10] Oracle did not begin replacing Express with the integrated **Oracle OLAP** database option until the Oracle 9i timeframe in the early 2000s, which is beyond the stated three‑year horizon.[3][10] The longer‑term move to deprecate Express contradicts the spirit of long‑run independence, but within the short horizon the claim that the arrangement did not compromise either product’s functionality was largely borne out.","15.48","true","false","","","","","","","4","2","high","P2","Over the three years after Oracle acquired IRI in 1995, Oracle continued to ship **Express Server** as a distinct multidimensional engine while maintaining its core relational **Oracle Database** line (Oracle7 and then Oracle8), so neither product’s core functionality was immediately removed or folded into the other.[3][10] Oracle did not begin replacing Express with the integrated **Oracle OLAP** database option until the Oracle 9i timeframe in the early 2000s, which is beyond the stated three‑year horizon.[3][10] The longer‑term move to deprecate Express contradicts the spirit of long‑run independence, but within the short horizon the claim that the arrangement did not compromise either product’s functionality was largely borne out.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
