"obs_id","study_id","model","prescience_score","confidence","rationale","scored_at","scorer_version","source_pass","elapsed_sec","parse_ok"
"oracle-att-ncr-customer-driven-seminar-t-b9f539-OBS-003","oracle-att-ncr-customer-driven-seminar-t-b9f539","sonar-reasoning-pro","0","3","The statement is merely a list of standard enterprise verticals and does not articulate any directional prediction about technology adoption, architecture, or market shifts. Manufacturing, banking/financial services, healthcare, and government were already among the primary IT-buying sectors in 1993 and remained so through 2026, so the claim is more a generic audience definition than a testable forecast. Because it lacks a falsifiable or time-bound proposition, it cannot meaningfully be scored for prescience.","2026-06-15T06:24:54Z","v6","pass_c_sonar_v1","4.21","true"
"oracle-att-ncr-customer-driven-seminar-t-b9f539-OBS-004","oracle-att-ncr-customer-driven-seminar-t-b9f539","sonar-reasoning-pro","0","3","This statement is a contemporaneous description of Aberdeen Group’s location and business focus in 1993, not a forward-looking prediction or characterization of a future trend. Prescience cannot meaningfully be evaluated because it does not assert anything about how technology, markets, or Aberdeen itself would develop after 1993.","2026-06-15T06:24:58Z","v6","pass_c_sonar_v1","4.02","true"
"oracle-att-ncr-customer-driven-seminar-t-b9f539-OBS-005","oracle-att-ncr-customer-driven-seminar-t-b9f539","sonar-reasoning-pro","0","3","This observation is purely a logistical agenda (times and session order) for a specific 1993 seminar, not a prediction or characterization of future technology or market trends. While vendor roadshows and conference formats with registration, keynote, vendor sessions, case studies, and Q&A remained common in enterprise IT events through the 2000s–2020s, the agenda itself does not assert anything about how technology, vendors, or customers would evolve, so there is no meaningful prescience to evaluate. In other words, it describes a one-day schedule rather than a forward-looking claim that could be confirmed or falsified by later developments.","2026-06-15T06:25:03Z","v6","pass_c_sonar_v1","4.73","true"
"oracle-att-ncr-customer-driven-seminar-t-b9f539-OBS-007","oracle-att-ncr-customer-driven-seminar-t-b9f539","sonar-reasoning-pro","4","3","From the late 1990s onward, highly competitive firms increasingly distinguished themselves by using customer data to drive decisions, as seen in the rise of CRM systems (Siebel, Salesforce), data warehouses, and eventually real-time analytics and customer data platforms. By the 2010s and 2020s, concepts like “customer obsession,” “customer 360,” and omnichannel personalization became core to competitive strategy at companies such as Amazon, Netflix, and major banks and retailers, validating the idea that winning organizations get, move, and use information with the customer in mind. The statement is somewhat generic, but it correctly anticipated how central customer-focused information management would become to competitiveness.","2026-06-15T06:25:13Z","v6","pass_c_sonar_v1","9.32","true"
"aberdeen-open-oltp-enterprise-managers-k-3fc536-OBS-001","aberdeen-open-oltp-enterprise-managers-k-3fc536","sonar-reasoning-pro","4","3","Defining OLTP as real-time business state change built on industry standards for interoperability anticipated the long-run dominance of standardized, online transactional systems across heterogeneous platforms. From the 1990s onward, SQL-based relational databases (Oracle, DB2, SQL Server), networking standards (TCP/IP), and middleware interfaces (ODBC, JDBC, CORBA, later HTTP, XML/SOAP, REST/JSON) enabled cross-vendor interoperability, while ERP, CRM, online banking, and e‑commerce systems normalized real-time transaction processing as the backbone of enterprise operations. The claim is somewhat generic as a definition, but its core emphasis on real-time and standards-based interoperability closely matches how enterprise OLTP and, later, API-centric and cloud-native transactional systems evolved through the 2010s and 2020s.","2026-06-15T06:25:20Z","v6","pass_c_sonar_v1","7.04","true"
"aberdeen-open-oltp-enterprise-managers-k-3fc536-OBS-002","aberdeen-open-oltp-enterprise-managers-k-3fc536","sonar-reasoning-pro","3","2","In the early 1990s, most departmental and SMB OLTP systems (e.g., early client/server ERP and accounting packages on Oracle, DB2, and SQL Server) did in fact run at very modest sustained transaction rates, so the claim was directionally reasonable for its era. From the late 1990s onward, however, the rise of large-scale web, payments, brokerage, and telco systems (e.g., Amazon.com, PayPal, VisaNet, major online banking platforms) and later cloud-native and mobile backends created a very large population of OLTP workloads designed for far higher sustained TPS, contradicting the implication that high-throughput OLTP would remain rare. Because there is no reliable census of global OLTP application TPS distributions, it is plausible that a majority of small, internal, and packaged-business applications still ran under 10–20 TPS by the 2010s, but the specific '>90%' figure and its continued applicability are not well supported by documented data.","2026-06-15T06:25:49Z","v6","pass_c_sonar_v1","27.98","true"
"aberdeen-open-oltp-enterprise-managers-k-3fc536-OBS-003","aberdeen-open-oltp-enterprise-managers-k-3fc536","sonar-reasoning-pro","4","3","By the mid-1990s and through the 2000s, OLTP systems running on open systems (Unix, then x86 with Windows and Linux) using relational databases like Oracle, Sybase, and later MySQL and PostgreSQL routinely delivered far better price/performance than traditional mainframe OLTP platforms such as IBM CICS and IMS on proprietary hardware. Industry TPC-C and later TPC-E benchmarks, as well as widespread enterprise migration patterns, showed order-of-magnitude improvements in dollars per transaction-per-second for commodity servers versus mainframes, making ""up to 5x cheaper per transaction"" well within observed best-case ranges, even if not universal across all workloads and environments.","2026-06-15T06:25:54Z","v6","pass_c_sonar_v1","5.24","true"
"aberdeen-open-oltp-enterprise-managers-k-3fc536-OBS-004","aberdeen-open-oltp-enterprise-managers-k-3fc536","sonar-reasoning-pro","5","3","Framing enterprise OLTP correctness around the ACID properties proved highly durable: from the 1990s through at least the 2020s, major relational systems such as Oracle, IBM DB2, Microsoft SQL Server, PostgreSQL, and InnoDB-based MySQL all define their guarantees in ACID terms and market ACID compliance as a core virtue. Even as NoSQL systems in the late 2000s and early 2010s relaxed some of these guarantees, the subsequent NewSQL wave and cloud databases like Google Spanner and CockroachDB explicitly re-centered full ACID transactions at large scale, confirming ACID as the canonical framework for transactional integrity in enterprise systems.","2026-06-15T06:26:02Z","v6","pass_c_sonar_v1","7.32","true"
"aberdeen-open-oltp-enterprise-managers-k-3fc536-OBS-005","aberdeen-open-oltp-enterprise-managers-k-3fc536","sonar-reasoning-pro","0","3","The text is simply a flat enumeration of contemporaneous standards bodies and technologies (ISO, X/Open, POSIX, SQL Access Group, OSF DCE, Unix International) without any explicit or implicit prediction about their future importance, convergence, or outcomes. Because it does not characterize trajectories, winners, or impacts—only lists entities active around 1991–1992—it does not provide a testable forecast against which prescience can be evaluated.","2026-06-15T06:26:09Z","v6","pass_c_sonar_v1","6.52","true"
"aberdeen-open-oltp-enterprise-managers-k-3fc536-OBS-006","aberdeen-open-oltp-enterprise-managers-k-3fc536","sonar-reasoning-pro","0","3","The checklist lists generic project success factors (leadership, skilled staff, tools, external experts, funding, goal-oriented evaluation) that were already common in systems engineering and MIS best-practice literature well before 1991 and remained evergreen advice through client-server OLTP, ERP (e.g., SAP R/3), web, and cloud-era projects. Because these are broad management truisms rather than a specific, falsifiable forecast about open OLTP or enterprise IT, there is no meaningful way to judge their prescience against post-2010 developments.","2026-06-15T06:26:18Z","v6","pass_c_sonar_v1","9.17","true"
"aberdeen-open-oltp-enterprise-managers-k-3fc536-OBS-007","aberdeen-open-oltp-enterprise-managers-k-3fc536","sonar-reasoning-pro","4","3","Framing OLTP platform evaluation around openness, reliability, compatibility, functionality, and supplier relationships anticipated the dominant enterprise IT buying criteria for databases, middleware, and later cloud platforms from the late 1990s onward. These dimensions map closely to how buyers and analysts have assessed systems—standards-based openness and interoperability (SQL, TCP/IP, web services, cloud APIs), high availability and reliability, rich transactional functionality, and the strength of the vendor relationship and ecosystem. The framework is somewhat incomplete by modern standards because it omits now-core dimensions like security, scalability, and total cost of ownership, so it is largely but not fully prescient.","2026-06-15T06:26:33Z","v6","pass_c_sonar_v1","13.97","true"
"aberdeen-open-oltp-enterprise-managers-k-3fc536-OBS-008","aberdeen-open-oltp-enterprise-managers-k-3fc536","sonar-reasoning-pro","5","3","By the early to mid-1990s, enterprises were broadly deploying mission‑critical OLTP workloads on open systems databases such as Oracle, Sybase, and Informix running on UNIX servers, often in client/server architectures. SAP R/3, PeopleSoft, and other major enterprise applications quickly standardized on these open OLTP stacks, and by the late 1990s most new large-scale transactional systems outside of legacy mainframe estates were built on them, confirming that the technology was indeed mature enough for serious business use by the 1991–1992 timeframe. This trajectory continued through the 2000s and 2010s with Internet-scale OLTP on Linux and open RDBMS platforms, further validating the original assessment of technical maturity.","2026-06-15T06:26:41Z","v6","pass_c_sonar_v1","7.91","true"
"aberdeen-open-oltp-enterprise-managers-k-3fc536-OBS-009","aberdeen-open-oltp-enterprise-managers-k-3fc536","sonar-reasoning-pro","4","3","Framing open OLTP around client-server architectures, distributed databases, desktop utilization, and heterogeneous interoperability aligns well with how enterprise transaction processing evolved through the 1990s and 2000s, with systems like Oracle, SQL Server, SAP R/3, and PeopleSoft using PC clients against networked RDBMS back ends and later n‑tier web architectures. Distributed and replicated databases (Oracle RAC, Teradata, later NoSQL and NewSQL systems) plus middleware, ODBC/JDBC, CORBA, EAI, ESBs, SOA, and REST APIs all focused on heterogeneous interoperability across platforms. The main shortfall is that the emphasis on desktop clients missed the later centrality of web and mobile front ends, so the direction was largely correct but not fully encompassing of later shifts.","2026-06-15T06:26:50Z","v6","pass_c_sonar_v1","8.77","true"
"aberdeen-open-oltp-enterprise-managers-k-3fc536-OBS-010","aberdeen-open-oltp-enterprise-managers-k-3fc536","sonar-reasoning-pro","0","3","The statement that the Hangul translation was distributed by NCR Korea is a contemporaneous factual note about publication logistics, not a forward-looking claim about technology, markets, or adoption. Because it does not assert any future trend or outcome, there is nothing to evaluate against subsequent developments in OLTP, Korean enterprise IT, or NCR’s role through 2026. As such, it falls outside the scope of prescience scoring rather than being right or wrong about the future.","2026-06-15T06:26:55Z","v6","pass_c_sonar_v1","4.65","true"
"aberdeen-open-oltp-enterprise-managers-k-3fc536-OBS-011","aberdeen-open-oltp-enterprise-managers-k-3fc536","sonar-reasoning-pro","0","3","This statement is purely an authorship/affiliation line indicating that Peter S. Kastner was associated with Aberdeen Group, Inc., and it does not contain any predictive or descriptive claim about technology trends. While Kastner was in fact a well-known Aberdeen analyst in this era, that fact alone cannot be evaluated for prescience because it makes no assertion about future events or industry directions.","2026-06-15T06:26:59Z","v6","pass_c_sonar_v1","4.06","true"
"aberdeen-open-oltp-enterprise-managers-k-3fc536-OBS-012","aberdeen-open-oltp-enterprise-managers-k-3fc536","sonar-reasoning-pro","0","3","This statement is a modern methodological/editorial note about preferring a cleaned Google Translate output over an older English translation, not a 1992-era prediction about technology or industry direction. It does not assert a time-bounded forecast that can be checked against subsequent developments between 1992 and 2026, so the prescience rubric does not meaningfully apply.","2026-06-15T06:27:05Z","v6","pass_c_sonar_v1","5.66","true"
"aberdeen-open-oltp-enterprise-managers-k-3fc536-OBS-013","aberdeen-open-oltp-enterprise-managers-k-3fc536","sonar-reasoning-pro","4","3","From the mid-1990s onward, OLTP on open systems (Unix, then Windows and Linux) and relational databases such as Oracle, SQL Server, and later open-source engines like MySQL and PostgreSQL became standard infrastructure for both small and very large organizations, supporting everything from small retail point-of-sale to global banking and airline reservation systems. In the 2000s–2010s, cloud-based OLTP services (e.g., AWS RDS, Azure SQL Database, Google Cloud SQL/Spanner) further extended transactional capabilities to startups and micro-businesses, while scaling to multinational enterprises, confirming that virtually all business sizes could benefit. The statement is somewhat marketing-like and nonspecific, but its core claim—that open OLTP would be broadly beneficial across the size spectrum—was borne out.","2026-06-15T06:27:15Z","v6","pass_c_sonar_v1","9.36","true"
"aberdeen-snr-architecture-three-tier-sli-abaaa5-OBS-001","aberdeen-snr-architecture-three-tier-sli-abaaa5","sonar-reasoning-pro","0","3","The text presented is simply a categorical list of focus areas (systems software, application development, acquisition, enterprise topology) and does not contain a testable prediction, causal claim, or directional assertion about how these areas would evolve. Without any stated expectation (e.g., relative importance, adoption trajectory, or architectural outcome), there is nothing to compare against the historical record of client-server, three-tier, or later internet and cloud architectures. As a result, its prescience cannot be meaningfully evaluated.","2026-06-15T06:27:20Z","v6","pass_c_sonar_v1","4.75","true"
"aberdeen-snr-architecture-three-tier-sli-abaaa5-OBS-002","aberdeen-snr-architecture-three-tier-sli-abaaa5","sonar-reasoning-pro","3","3","The layering from enterprise servers doing decision support, through analytical and departmental systems, down to PCs/workstations/Macs/terminals broadly matches how client–server and data warehouse architectures evolved through the 1990s and 2000s, with central OLTP/OLAP servers (e.g., Oracle, Teradata, SAP BW) feeding departmental apps and a heterogeneous desktop base. However, the framework does not anticipate the later centrality of web browsers, mobile devices, and public cloud/SaaS as distinct architectural tiers, so it captures an enduring multi-tier pattern but misses several major shifts after 2000.","2026-06-15T06:27:28Z","v6","pass_c_sonar_v1","8.18","true"
"aberdeen-snr-architecture-three-tier-sli-abaaa5-OBS-003","aberdeen-snr-architecture-three-tier-sli-abaaa5","sonar-reasoning-pro","3","3","In 1992 there was indeed intense vendor and media hype around client–server and three‑tier architectures while most enterprises still ran predominantly mainframe or midrange host‑centric applications and only had limited production client–server deployments beyond pilots and departmental systems. By the late 1990s and 2000s, however, three‑tier and n‑tier models (e.g., SAP R/3, PeopleSoft, J2EE, .NET, web application stacks) became the dominant enterprise pattern, so the “minimal application implementation” characterization did not remain true for long. The observation about there being many competing definitions did prove durable, as the meaning of “client–server,” “three‑tier,” and later “n‑tier” and “thin vs. fat client” remained inconsistent across vendors, tools, and textbooks well into the 2000s.","2026-06-15T06:27:42Z","v6","pass_c_sonar_v1","13.00","true"
"aberdeen-snr-architecture-three-tier-sli-abaaa5-OBS-004","aberdeen-snr-architecture-three-tier-sli-abaaa5","sonar-reasoning-pro","0","3","This is essentially a static listing of core transactional functions (product lookup, pricing, order entry, master data, inventory) that had been standard in mainframe and minicomputer-based order management and ERP systems well before 1992 (e.g., IBM CICS, SAP R/2). These same functions continued to exist in client-server, web, and cloud ERP/commerce stacks after 1992, but the statement does not assert any particular future-oriented pattern, architecture, or adoption trajectory, so it cannot meaningfully be assessed for prescience.","2026-06-15T06:27:47Z","v6","pass_c_sonar_v1","5.16","true"
"aberdeen-snr-architecture-three-tier-sli-abaaa5-OBS-005","aberdeen-snr-architecture-three-tier-sli-abaaa5","sonar-reasoning-pro","0","1","The claim only states that a “state-of-the-art downsizing pattern characterizes 1992 enterprise transition” without specifying what the pattern is (for example, particular client/server, three‑tier, or other architectural elements), so it is not possible to map it concretely onto later historical outcomes. While we know from broad industry history that enterprises in the early 1990s were indeed downsizing from mainframes toward client/server and distributed systems, the lack of detail in this specific observation makes it too vague to judge its prescience relative to post‑1992 developments.","2026-06-15T06:27:55Z","v6","pass_c_sonar_v1","7.18","true"
"volume-1-ch01-waiting-for-automation-1960-1969-OBS-069","volume-1-ch01-waiting-for-automation-1960-1969","sonar-reasoning-pro","3","3","By the late 1960s, systems like CTSS, Multics, and Dartmouth Time-Sharing had already demonstrated that interactive, multi-user timesharing was a brilliant conceptual leap that transformed how people used computers. Over subsequent decades, the specific business model of commercial timesharing service bureaus (e.g., Tymshare, National CSS, GE) proved economically fragile and was largely displaced by minicomputers, departmental Unix systems, and then PCs, even as the underlying timesharing ideas of multi-user OS design, virtual memory, and secure isolation became foundational and persisted into modern virtualization and cloud multi-tenancy. Because the concept itself proved robust while the initial implementations and economic model were indeed fragile, the long-run characterization is only partially accurate.","2026-06-15T06:28:07Z","v6","pass_c_sonar_v1","12.11","true"
"volume-1-ch10-the-long-view-1966-2026-OBS-130","volume-1-ch10-the-long-view-1966-2026","sonar-reasoning-pro","0","1","This is a retrospective biographical claim about Kastner’s career roles from 1966 to 2026 rather than a forward-looking prediction about technology markets. I do not have reliable, widely-documented industry or biographical sources that independently confirm the specifics or continuity of these roles across that entire period, so I cannot meaningfully assess its prescience.","2026-06-15T06:28:13Z","v6","pass_c_sonar_v1","5.83","true"
"unisys-florida-hrs-expert-witness-tallah-5b4524-OBS-020","unisys-florida-hrs-expert-witness-tallah-5b4524","sonar-reasoning-pro","3","3","The direction toward more distributed and ‘open’ architectures did play out, with client–server, n‑tier web, and later microservices/scale‑out designs becoming mainstream from the mid‑1990s onward. However, centralized relational databases such as IBM DB2 on mainframes remained widely used in large state HHS and enterprise systems without being abandoned as inherent bottlenecks, and network capacity plus mainframe scaling largely mitigated the bottleneck concern. Unisys’s specific BNA/DCA peer‑to‑peer stack did not become the dominant ‘open’ standard, as the industry instead converged on TCP/IP-based architectures.","2026-06-15T06:28:26Z","v6","pass_c_sonar_v1","12.20","true"
"volume-1-ch10-the-long-view-1966-2026-OBS-079","volume-1-ch10-the-long-view-1966-2026","sonar-reasoning-pro","4","3","From the 2000s through 2026, research and analyst firms that sustained premium pricing—such as Gartner, Forrester, and IDC—did so largely on the back of deep domain expertise and long-built proprietary datasets (e.g., Gartner’s MQ coverage teams, IDC’s device and cloud trackers, Synergy Research’s cloud market share series), which required many years of investment to assemble and maintain. Over the same period, broad but shallower coverage was increasingly approximated by free or low-cost alternatives like vendor blogs, OSS community content, and peer-review platforms such as G2 and Capterra, which made general information widely available but could not easily replicate the longitudinal data, operator-grade insight, and nuanced segmentation that specialist firms and boutiques like RedMonk, Canalys, or Synergy offered. The only caveat is that brand, distribution, and procurement inertia also played a nontrivial role in sustaining some premium pricing, so depth was not the sole factor, but as a pattern the claim held up well.","2026-06-15T06:28:40Z","v6","pass_c_sonar_v1","14.16","true"
"volume-1-ch10-the-long-view-1966-2026-OBS-043","volume-1-ch10-the-long-view-1966-2026","sonar-reasoning-pro","4","3","Marvin Minsky’s work at MIT on symbolic AI, including his influential theories and knowledge-representation ideas such as frames, along with the MIT AI Lab he co-led, strongly shaped mainstream artificial intelligence research from the late 1960s through at least the 1980s. His approach defined much of the “good old-fashioned AI” era, even though later paradigms like probabilistic methods and deep learning from researchers such as Hinton, LeCun, and Bengio came to dominate after the 2000s. Describing his frameworks as defining the AI field for a generation is therefore directionally accurate, though it somewhat compresses the contributions of other contemporaries and later shifts in the field.","2026-06-15T06:28:50Z","v6","pass_c_sonar_v1","9.63","true"
"unisys-florida-hrs-expert-witness-tallah-5b4524-OBS-040","unisys-florida-hrs-expert-witness-tallah-5b4524","sonar-reasoning-pro","4","3","The early‑1990s tension between legacy IBM-style mainframes and emerging distributed client‑server and Unix/Windows NT systems did become a central architectural conflict in enterprise and government IT, as agencies tried to move to high‑performance distributed databases and application servers. Yet many U.S. states remained dependent on underperforming but reliable COBOL mainframe systems for core workloads such as Medicaid, unemployment insurance, and tax processing well into the 2010s–2020s, with modernization efforts (e.g., several state HHS and DMV overhauls, and high‑profile failures like HealthCare.gov’s initial rollout and the UK NHS NPfIT) demonstrating how switching architectures mid‑stream could become financially ruinous and politically toxic. The claim is somewhat generalized rather than a precise forecast, but it accurately anticipates the long‑lasting lock‑in and political risk of abandoning large legacy systems during the distributed and later cloud eras.","2026-06-15T06:29:03Z","v6","pass_c_sonar_v1","12.42","true"
"volume-1-ch01-waiting-for-automation-1960-1969-OBS-078","volume-1-ch01-waiting-for-automation-1960-1969","sonar-reasoning-pro","0","3","The statement is a personal historical recollection about indirect exposure to MIT Project MAC’s time-sharing and multiuser computing research, not a forward-looking claim or characterization of a trend. While Project MAC’s work on CTSS and the foundations that led toward Multics and later time-sharing-based commercial systems was highly influential in the evolution of interactive and multiuser computing, the observation itself does not assert any prediction or evaluative pattern that can be tested for prescience.","2026-06-15T06:29:08Z","v6","pass_c_sonar_v1","4.65","true"
"volume-1-ch02-physics-of-the-machine-1969-1972-OBS-051","volume-1-ch02-physics-of-the-machine-1969-1972","sonar-reasoning-pro","0","3","This is a retrospective personal anecdote, not a prediction or generalized pattern about the future impact of the Year 2000 problem. While the Y2K issue did become a major global remediation effort in the mid‑1990s involving legacy COBOL and mainframe systems with two‑digit year fields, the claim simply states that one individual was fixing a specific date bug in 1969 and does not assert anything about how the issue would evolve by 2000. As such, it does not provide a forecast whose prescience can be meaningfully evaluated against subsequent history through the 2000 rollover and later analyses of Y2K remediation outcomes.","2026-06-15T06:29:15Z","v6","pass_c_sonar_v1","7.26","true"
"volume-1-appendix-career-timeline-OBS-078","volume-1-appendix-career-timeline","sonar-reasoning-pro","5","3","From 2008 to 2015, enterprise IT underwent a major shift to **cloud infrastructure**, with AWS moving from niche to mainstream, Microsoft Azure (launched 2010) and Google Cloud rapidly maturing, and IaaS/PaaS spending growing far faster than traditional on‑premises infrastructure. Over the same period, the **mobile-first** era arrived: after the iPhone (2007) and Android (2008), smartphones became the primary computing device for many users, app stores exploded, and product teams increasingly designed mobile experiences before desktop. Thus, characterizing 2008–2015 as coinciding with cloud infrastructure and mobile-first transformation is historically accurate and well aligned with how the period is now viewed.","2026-06-15T06:29:25Z","v6","pass_c_sonar_v1","9.59","true"
"volume-1-ch03-physics-of-consulting-1972-1979-OBS-041","volume-1-ch03-physics-of-consulting-1972-1979","sonar-reasoning-pro","3","2","The description of ""thrashing"" simultaneously at technical layers (CPU, applications, storage) and in the boardroom during a live migration reflects a socio‑technical failure mode that became very familiar in later decades, from large ERP go‑lives like Hershey’s SAP rollout in 1999 to high‑profile incidents such as healthcare.gov’s 2013 launch and TSB Bank’s 2018 core‑banking migration, all of which involved severe performance issues while handling real transactions under executive crisis pressure. However, the original remark is an anecdotal characterization of one project rather than an explicit, general prediction about future IT migrations, so its prescience is more about capturing a recurring pattern than forecasting specific developments or magnitudes.","2026-06-15T06:29:34Z","v6","pass_c_sonar_v1","8.71","true"
"volume-1-ch10-the-long-view-1966-2026-OBS-038","volume-1-ch10-the-long-view-1966-2026","sonar-reasoning-pro","5","3","From 2010-2026, many of the most consequential technology failures were driven less by defective components and more by governance, incentives, and communication breakdowns, validating the claim. High-profile cases like Healthcare.gov’s 2013 rollout problems, Boeing 737 MAX’s MCAS crisis, and repeated large-scale data breaches and ransomware incidents showed technically solvable systems undermined by fragmented accountability, misaligned incentives, and poor coordination. Similarly, numerous ‘digital transformation’ and AI/ML initiatives in large enterprises failed or underdelivered not because cloud, analytics, or models could not be built, but because organizational politics, change management, and stakeholder alignment proved far harder than specification and testing of the technology itself.","2026-06-15T06:29:45Z","v6","pass_c_sonar_v1","10.09","true"
"volume-1-ch03-physics-of-consulting-1972-1979-OBS-036","volume-1-ch03-physics-of-consulting-1972-1979","sonar-reasoning-pro","4","3","From the 1990s onward, computer and network forensics, incident response, and SOC work evolved into major consulting specializations where success depends heavily on meticulous log analysis, anomaly detection, and handling rare edge cases, as embodied in tools and practices around SIEM platforms like ArcSight, QRadar, Splunk, and the ELK stack. Industry guidance such as NIST incident response frameworks and modern threat-hunting practice explicitly reward an adversarial, ""paranoid"" mindset and deep attention to what logs actually record versus expected behavior, confirming that these traits translate well into forensic consulting. The claim is more about a general skills-to-role fit than a precise market forecast, but it aligns closely with how the field developed by the 2010s–2020s.","2026-06-15T06:29:54Z","v6","pass_c_sonar_v1","9.25","true"
"volume-1-ch08-aberdeen-go-go-years-1998-2006-OBS-113","volume-1-ch08-aberdeen-go-go-years-1998-2006","sonar-reasoning-pro","5","3","Salesforce’s multi-tenant SaaS CRM model removed the need for on-premises installation and infrastructure management, encapsulated in its early ‘No Software’ branding and browser-based delivery, and by the 2010s this became the dominant pattern for new enterprise applications. Its comparatively approachable web UI set expectations that helped drive a broader shift toward more consumer-like usability in business software, while traditional client–server CRM vendors such as Siebel were acquired or marginalized and Salesforce rose to the top of the CRM market by revenue and influence. This combination of simplified delivery and more user-friendly interfaces directly challenged and reshaped the offerings of traditional enterprise vendors in the 2010–2026 period.","2026-06-15T06:30:05Z","v6","pass_c_sonar_v1","10.04","true"
"volume-1-ch06-dec-mainframes-last-stand-1987-1988-OBS-017","volume-1-ch06-dec-mainframes-last-stand-1987-1988","sonar-reasoning-pro","0","3","The statement about John Cullinane having built one of the first major commercial software companies is a retrospective description of Cullinet Software, which by the early 1980s was already the first software products company listed on the NYSE and a leading independent software vendor. The remark that the Route 128 world was smaller than it appeared is an observational comment about the tight-knit Boston technology community, not a forward-looking prediction about industry structure or future trends. Because the claim is descriptive of conditions already true by the late 1980s and does not forecast later developments, it is not meaningfully assessable for prescience under the given rubric.","2026-06-15T06:30:11Z","v6","pass_c_sonar_v1","6.23","true"
"kastner-letter-to-craig-barrett-intel-2008-1ea221-OBS-001","kastner-letter-to-craig-barrett-intel-2008-1ea221","sonar-reasoning-pro","2","3","Intel’s Classmate PC and related low-cost PC efforts were quickly overshadowed by the rise of inexpensive Android smartphones and tablets, which became the primary on-ramp to the internet for the “next billion” users in emerging markets, largely powered by ARM-based chips from vendors like Qualcomm and MediaTek rather than Intel. Intel Teach and similar education-focused PC programs had localized benefits but did not become the dominant model for large-scale digital inclusion compared with mobile-first, cloud-backed ecosystems (e.g., Google/Android, WhatsApp, Facebook) that spread rapidly in the 2010s. The general belief in market-driven technology expansion for the next billion was directionally correct, but strongly endorsing Intel’s specific PC-centric initiatives did not age well given Intel’s later retreat from most mobile and low-cost client segments by the mid-2010s.","2026-06-15T06:30:22Z","v6","pass_c_sonar_v1","10.18","true"
"volume-1-ch07-founding-aberdeen-1988-1997-OBS-062","volume-1-ch07-founding-aberdeen-1988-1997","sonar-reasoning-pro","4","3","From the 2000s onward, boutique firms built around deep technical expertise—such as Burton Group (identity, networking, architecture), 451 Group (infrastructure, hosting), RedMonk (developers), and Enterprise Strategy Group—won highly loyal enterprise and vendor clients and were frequently acquired by larger firms exactly for that depth, indicating defensible value beyond generic coverage. At the same time, within large firms like Gartner and Forrester, the analysts with recognized domain authority in areas such as cybersecurity, virtualization, cloud infrastructure, and later cloud-native and AI routinely commanded higher billable rates for consulting, custom research, and speaking than generalist market forecasters. However, broad-market platforms (notably Gartner, IDC, Forrester) still captured the largest overall spend and pricing power via their horizontal coverage and executive relationships, so deep expertise became a premium niche within, rather than a full replacement for, broad coverage.","2026-06-15T06:30:32Z","v6","pass_c_sonar_v1","9.78","true"
"kastner-letter-to-craig-barrett-intel-2008-1ea221-OBS-006","kastner-letter-to-craig-barrett-intel-2008-1ea221","sonar-reasoning-pro","2","2","From 2008–2026, the mainstream response to unreliable power in emerging markets remained **external UPS units**, inverters, and low-cost surge protectors rather than PC vendors integrating UPS and ride-through capability into standard desktop or laptop power supplies at scale. Some niche or ruggedized systems (e.g., certain POS terminals, micro data-center appliances, or all‑in‑one PCs with built‑in batteries) incorporated limited ride‑through or battery backup, but this never became a broad, defining architectural trend for PCs in emerging markets, which instead saw growth in smartphones, tablets, and cloud/edge services as the primary way to cope with infrastructure constraints. The recommendation correctly identified a real problem (dirty, intermittent power), but the specific integrated-UPS-in-the-PC form factor did not become the dominant or widely adopted solution.","2026-06-15T06:30:37Z","v6","pass_c_sonar_v1","4.85","true"
"volume-1-ch01-waiting-for-automation-1960-1969-OBS-057","volume-1-ch01-waiting-for-automation-1960-1969","sonar-reasoning-pro","0","3","The statement is a personal recollection of using FORTRAN in 1967 to automate a specific statistics lab exercise that had previously used mechanical calculators, which was already a common and well-understood application of university mainframes and FORTRAN in the 1960s rather than a forward-looking claim. Subsequent history—from the emergence of SPSS (late 1960s), SAS (1970s), and Minitab (1972) to widespread use of statistical packages and spreadsheets on microcomputers in the 1980s and beyond—confirms that computerization fully replaced hand-cranked calculation in statistics education, but this recollection does not itself assert or anticipate that broader trajectory. Because it merely reports contemporaneous practice without a clear prediction or generalized pattern claim, it cannot meaningfully be scored for prescience under the given rubric.","2026-06-15T06:30:50Z","v6","pass_c_sonar_v1","12.52","true"
"volume-1-ch08-aberdeen-go-go-years-1998-2006-OBS-025","volume-1-ch08-aberdeen-go-go-years-1998-2006","sonar-reasoning-pro","0","3","This observation is a single audited historical dollar figure, not a prediction or characterization of a future technology or market trend. Because the rubric evaluates foresight about developments after publication, and this claim merely reports a point-in-time financial value with no forward-looking component, there is no meaningful way to assess prescience against events from 2010–2026.","2026-06-15T06:30:55Z","v6","pass_c_sonar_v1","4.57","true"
